0,1,2,3,4,5,6,7
,,"Deletion
(2069 reads)","Insertion
(2507 reads)","Frequent Substitution
(26 reads)","Unmodified
(22635 reads)",,"UC(Other)
(333 reads)"
0,0,2069,2507,26,22635,0,333
0.0,0.0,7.504533913674284,9.093217265143272,0.09430540442509974,82.10010881392819,0.0,1.207834602829162
