Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.40560623159164244	17.0	14.0	24.0	27.0
2.0	0.5408417477522016	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	1.0	8.0	24.0	22.0	23.0
5.0	0.23950836462797126	8.0	10.0	27.0	26.0
6.0	0.45429289685434837	12.0	20.0	22.0	27.0
7.0	0.41923894401505457	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5271563988427124	23.0	23.0	24.0	23.0
10.0	1.0	9.0	8.0	25.0	25.0
11.0	0.4773730728939728	11.0	22.0	25.0	29.0
12.0	0.5026499644483823	17.0	24.0	26.0	24.0
13.0	0.4145066773278382	6.0	24.0	28.0	24.0
14.0	0.4819259137445656	11.0	24.0	24.0	26.0
15.0	0.4018159450648521	12.0	19.0	21.0	24.0
16.0	0.3805352214445344	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.4048609387705939	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.41366892643801256	16.0	17.0	23.0	25.0
22.0	0.41366892643801256	16.0	17.0	23.0	25.0
