0,1,2,3,4,5,6,7
,,"Deletion
(17775 reads)","Insertion
(16638 reads)",,"Unmodified
(3852 reads)",,"UC(Other)
(736 reads)"
0,0,17775,16638,0,3852,0,736
0.0,0.0,45.57575446783416,42.660444603984516,0.0,9.876669828978745,0.0,1.8871310992025845
