V1
:10D,289
:10D:mh1,178
:11D,158
:11D:mh1,22
:12D,102
:12D:mh1,129
:13D,106
:13D:mh1,83
:13D:mh3,90
:14D,78
:14D:mh1,15
:15D,126
:15D:mh2,94
:16D,50
:16D:mh1,1
:17D,76
:17D:mh1,6
:17D:mh2,41
:18D,67
:18D:mh1,111
:18D:mh2,38
:19D,42
:1D,14575
:1D:mh1,2103
:1I:G,96
:1I:T,208
:20D,8
:20D:mh1,47
:20D:mh2,271
:21D,32
:21D:mh1,112
:22D,24
:22D:mh1,23
:23D,16
:23D:mh2,91
:24D,28
:24D:mh1,31
:24D:mh2,178
:25D,27
:25D:mh1,62
:26D,71
:26D:mh1,59
:27D,24
:27D:mh1,30
:28D,40
:28D:mh1,31
:28D:mh3,204
:29D,2
:2D,1257
:2D:mh2,1551
:30D,78
:31D,48
:31D:mh2,34
:32D,8
:32D:mh1,26
:33D,34
:33D:mh1,20
:34D,26
:34D:mh1,29
:35D,29
:36D,1
:36D:mh1,15
:37D,19
:37D:mh1,1
:38D,26
:39D,41
:39D:mh1,13
:3D,1292
:3D:mh1,954
:3D:mh3,30
:42D,23
:43D,110
:44D,91
:45D,33
:46D,11
:48D,31
:4D,1784
:50D,14
:51D,13
:53D,31
:54D,34
:56D,1
:58D,3
:5D,569
:5D:mh1,285
:6D,323
:6D:mh2,70
:7D,103
:7D:mh4,180
:8D,281
:8D:mh1,106
:9D,187
:9D:mh1,102
