V1
:10D,346
:10D:mh1,1
:11D,158
:11D:mh1,501
:12D,38
:12D:mh1,18
:12D:mh2,86
:13D,112
:13D:mh1,81
:14D,3
:14D:mh1,440
:14D:mh2,23
:15D,96
:15D:mh1,82
:16D,88
:17D,2
:17D:mh1,15
:17D:mh2,273
:18D,66
:18D:mh1,36
:18D:mh2,43
:18D:mh3,295
:19D,98
:1D,396
:1D:mh1,3277
:1I:A,1
:1I:C,2755
:1I:G,1
:1I:T,921
:21D,51
:21D:mh5,236
:22D,91
:22D:mh1,236
:23D,118
:24D:mh3,5
:25D:mh1,66
:25D:mh3,3
:26D:mh1,4
:26D:mh2,82
:27D:mh1,9
:27D:mh2,153
:28D,67
:28D:mh2,1
:29D:mh3,23
:2D,489
:2D:mh1,237
:33D,2
:39D,121
:3D,133
:3D:mh2,1481
:3D:mh3,348
:45D,2
:4D,270
:4D:mh1,49
:5D,415
:5D:mh1,1
:6D,80
:6D:mh1,142
:6D:mh3,703
:7D,247
:7D:mh2,213
:8D,131
:8D:mh1,128
:9D,279
:9D:mh2,4
:9D:mh3,471
