V1
:10D,47
:10D:mh1,5
:11D:mh1,24
:12D,24
:12D:mh2,14
:13D:mh1,17
:13D:mh2,7
:14D:mh1,7
:14D:mh3,2
:15D:mh2,13
:16D,2
:17D,3
:17D:mh3,4
:18D:mh1,10
:19D:mh1,6
:1D,158
:1D:mh1,434
:1I:A,237
:1I:S,128
:20D,8
:20D:mh1,5
:21D,9
:22D,4
:26D,3
:29D:mh3,12
:2D:mh2,34
:32D,9
:3D:mh1,16
:4D,23
:4D:mh2,27
:50D,3
:5D,7
:5D:mh3,13
:6D,10
:6D:mh5,525
:7D:mh2,144
:7D:mh3,35
:8D:mh1,22
:8D:mh2,2
:9D,15
:9D:mh1,15
