A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,2.30834633933893,3.04722332760579,3.11170307076959,3.12746617025718,4.2148678736628,3.42247608491094,3.48898037959777,2.1773583803401,1.82830421688647,3.74935407359455,2.32336935336363,1.98993303266547,1.85852433109827,3.32215923350354,3.14502739605587,4.01633836502163,2.6665624280342,2.95978142971049,2.60891983939645,2.50664952250537
AR,1.87184560048581,1.26018684910689,1.47807476618926,1.76532816431635,2.60899929054985,2.63235652111914,3.00291195963907,1.39779394189196,2.24546800608191,2.66609838640866,1.69406301472329,1.30499219065254,1.19037334072382,2.03789835831757,2.10252663564288,1.68137740069043,1.38310826930711,1.2291174582541,1.54122504681251,1.50207362806173
ATP5G1,4.39373165168755,3.1892735744557,1.94402701371407,2.9401822172338,3.8091584572171,3.67626727497552,3.41000803078601,3.80616374921319,3.62927073078167,3.53525463547189,3.50388592668771,3.20283022248823,3.09435468914491,3.10973681882461,3.48659053459896,4.02302086421837,3.6555692375055,2.12656276711015,2.90812921308081,3.89905761403344
BRP44,2.76368058841959,2.03730835349343,1.2633975252479,2.03845146601647,2.89358917920976,2.91449184239882,2.5709181936263,2.1880677967196,2.40271275268056,2.38282726024195,2.19790951595583,2.20881419182467,1.61836575703758,2.33637659005986,2.04688568753589,3.29468000523409,2.56259357223623,1.19624919404121,1.70674803047631,2.71157014497731
C16orf93,3.2284389060831,2.67311514139811,1.81565696206046,2.86547542495312,2.6860149381946,2.83031170256175,3.14474665153321,2.72898958075359,3.09423772784203,3.23212467145236,3.18677424885007,2.63245930064211,2.17680282164934,2.30185378774018,2.77886924163377,3.75684676953535,3.3664120822845,2.00437502723888,2.31726149739182,3.38895825891179
C17orf96,2.42487034978066,2.18303025388966,1.41270398087562,1.93109287096752,2.3851558151843,1.60710786518659,1.865858885745,2.01580933587741,2.12396114711976,2.19475830558896,1.93728996741402,1.96488503439832,1.5052413752623,1.74262437204304,1.67993395282505,3.56320692521987,2.54124770529607,1.58623499631171,1.6565034510857,2.71140598065826
C1orf204,2.03696963012565,1.48195564442894,1.21514034790025,1.66443108871033,2.84033745536437,1.85802189988283,1.51319266578627,1.5421494209442,1.47563462622734,2.17036786405861,1.36843670540468,1.38511169721657,1.32216843618669,1.5981863775849,1.99775727902477,2.54830890371737,1.73699009621657,1.20549478212175,1.26210463520456,1.7630127773087
CD34,2.56259914921589,3.2143328387264,4.26069280218115,3.75946751886032,4.37118004437561,4.1669047170655,4.33196328031553,2.08848976584785,2.16244407801439,3.9432668180356,1.9204820206627,2.00107195154073,2.29402362808251,3.88287712771348,4.44701799867797,3.82458216049916,2.63239445776639,3.93802422195361,2.5580071675975,2.03827567545308
FAM159B,4.09662578701157,4.16347254038211,3.79671319410147,5.71617948304039,6.14419763792451,6.43177009010241,5.45244023378579,3.24159944436414,2.47885108736525,4.93858265391358,3.3236827369948,2.93489381693909,3.29267314735426,5.49955706239239,5.31832085129103,5.81149230975634,3.63846793176986,4.18658818921656,3.03775239494344,3.51659282828553
HBXIP,2.85331445085518,1.90919501763678,1.15258269622138,1.6624811291143,2.73853264908459,2.03707362119537,1.9819755655355,2.09398299941552,2.26530493881443,1.61788265264484,2.07531147746393,2.08100953046339,1.61174444542221,1.74639332550182,1.71796815932867,3.18960831759911,2.59621076880474,1.20459287574118,1.40675823848464,2.70958900706153
MAP3K1,1.78227328919293,1.59551101453008,1.70270775266399,2.11103006226453,2.84147884106233,2.42511624776767,2.5975415623475,1.11953836449476,1.21996062132504,2.63402297499509,1.09369197670649,0.940616536747883,1.28121259307937,1.95509451685638,2.58599607443492,2.16550817594171,1.39973230904631,1.61480870268975,1.30404911284797,1.29828358985207
ODZ3,4.69737205753105,5.3565400713424,6.8618930059908,7.86447671074548,7.17743940875939,7.91048835550389,8.69939564301993,3.71315787584557,3.67237860699225,9.10358446691003,4.05356712807524,3.15332572186584,4.90562406602041,6.99155275243644,8.26220031866612,5.20992034053975,3.55547001797075,6.69321344895038,5.50681646309257,3.41989248046972
