A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,1.79645090865041,2.97770866907397,4.15449382826116,3.61035985630131,6.63606907697044,5.42927618108862,4.23107195632694,2.38656463854107,1.98650863129358,4.11747686733984,1.93229140912048,2.71311447139408,1.7896128189898,5.16086361271765,3.860246867636,4.21026317528188,2.7549752557985,3.36768391759534,2.48401727256184,2.11526810909816
AR,2.21274788269417,2.3956846104553,3.40903458645079,3.19166210887824,4.10440053606875,5.03203168103485,5.45727856685791,1.82153658955982,2.1126740005642,4.29286503720856,2.28660974646044,1.65012028260979,2.02687211142551,4.07672314383456,3.6127203330364,1.97029835420925,1.69707979498464,3.104457589928,2.63152183848145,1.55113165011908
ATP5G1,2.83817024596702,1.72427346851453,0.954132679182899,1.63399894229039,2.25208314442019,2.22168106068415,2.06942267562253,2.28252435136194,2.72486658126165,2.20616206984453,2.45201394987536,2.33538600333275,1.9762299118603,1.69073786556189,1.86730286341114,2.44878099366549,2.37053210518821,1.08366543364645,1.71710172092207,2.79562907440547
BRP44,1.45608956853045,1.41036410294018,1.64860776584925,1.90637029208027,2.5852790627012,2.71007527479197,2.55419125027713,1.25463146886748,1.60465147277078,2.67584498760121,1.02773656936728,1.3604882424324,1.09059335680676,2.15506085896559,2.21906360232577,2.27739034990941,1.80443743839279,1.47863057839903,1.25647658614935,1.65514336368232
C16orf93,2.7031033476409,2.7206317594756,1.90940669607186,2.41950809739644,1.48580572773988,2.77113028846772,2.88672656756331,2.30334879747748,2.91272682781168,3.6871825824842,2.94088707909997,2.03790511378832,2.12866711088559,1.95105140035043,2.29167865854082,3.325647132036,2.92294023641181,2.4677073084473,2.41794458282245,2.99406929436944
C17orf96,3.24976321728096,3.39375373867485,2.40827311135279,2.97980632290683,2.42835780546789,1.93158603137446,2.86406660206432,2.67080169005443,2.53547109459941,2.45250295593222,3.08222662265738,2.52385500317164,2.28130186275684,1.96474017931853,2.43130537883825,4.96042325287755,3.99683906664967,2.4340384058714,1.88594401905537,3.62828315203342
C1orf204,1.90905892483453,2.11334555528973,1.87492112964919,2.37298282995685,2.78740733917228,2.21870500448915,1.87202265658352,1.64130016499012,1.68528767031227,2.49124351711039,1.63082919625488,1.81112349507524,1.41816013340222,1.96525818606611,2.23490240720926,3.60132417717706,2.22395845076999,2.05259757824046,1.49877184894906,2.03532830600962
CD34,3.81773226185189,3.60872842413126,4.87218419006584,4.86345282333941,6.47150730773163,6.11795214435011,5.7052762129094,2.35552163773595,2.04370041807163,4.90109835974801,2.83927544867173,2.28266904514739,3.274118424501,5.64962614824014,5.42480557314129,3.79520206885456,2.56730499037644,4.63023246068836,3.08424074497294,2.31242766445597
FAM159B,2.69414033647303,4.1033220661098,4.5974901233655,4.78437807411244,6.70452734225357,5.15592698448431,3.0699479664679,3.33462456282455,1.8952034736492,5.23044076263069,2.89626335580649,3.32171698053212,3.16137270519495,4.98726326095602,5.07586721932066,5.87264993148641,3.75384188376862,4.41067482896865,3.59383177478001,3.39282341653299
HBXIP,2.80932987531989,2.20770949697012,1.56479347009817,2.44485155499877,3.20632261655772,2.49901045053336,2.18070741022992,2.19273193444194,2.19555848592619,1.2588384612303,2.41696585960677,2.45027121438328,1.69716362020722,2.11297932510445,1.90296690891328,3.86074866645013,2.82642288747024,1.64607753216095,1.31340225339248,2.7708902136807
MAP3K1,1.59319362283314,2.16773661039158,2.84372901095894,2.93507973821724,3.16790216505718,3.54261301169405,3.45391586928491,1.56247513934513,1.45610786069699,3.61470513552246,1.08600169747886,1.54728628093208,1.68185417982154,2.85417220693468,3.51854991472175,2.71058882128489,2.02731835662208,2.56387972400522,1.87420513386331,1.6449249321357
ODZ3,4.21739156689695,4.50341790943803,6.36775325966647,6.74676573048497,7.26660172782313,7.79802841170494,8.01037556846165,3.18053655540533,3.11815771595564,7.16997515564178,3.45462956976692,2.88123904315781,4.14706780407687,7.00967667579395,7.50200202633014,4.26372657428272,3.2766208786501,6.11616637127385,4.25624141263576,2.50865686730509
PCSK91,2.12999398470891,3.20802874771016,2.89724151088854,3.61969693559214,4.04870552953088,4.20930026272128,4.11833844325072,2.21391980014394,1.79399572355695,3.41125342346275,2.349380892161,1.81727278260599,1.7129385714453,3.52092898430954,3.39264870664695,4.06499482275257,2.47286973545504,3.03434945737027,2.20256424789358,2.38143977539472
PPP1R12C-Exon2,4.51242768621035,3.76354368482375,3.18269202581501,3.36015360933876,3.62466734791293,3.43474937362044,3.70693395466633,3.25692188129288,3.27179742378907,5.38777198422247,3.29118812288373,2.69701581099754,3.3534930606263,3.10127843390165,4.39517270359197,4.52717462302144,3.88479094240227,3.01057906456243,3.55069073431213,3.60003320309423
PTPLB,2.41467820231896,2.24667422787917,2.38045061357199,2.01991578377916,3.23340772180105,2.84136710617808,3.11256540933646,1.341580335563,2.013498091978,2.90542267368496,1.65284545112913,1.66086619631389,1.45056373039228,2.83654295500868,2.11857008203413,3.34036896430129,2.25491046886807,2.37391447863681,1.95205537512308,2.10180454219555
RP4-697K147,2.0882649123997,1.89475992558037,2.61166320309998,2.55411843528505,3.24052571867611,3.0024092058117,3.87525069028646,1.4061999374101,1.73519277668948,3.71586022759837,1.68983402962755,1.35949746472887,1.79048682946027,2.82334811748742,3.11987020315637,1.63653163825553,1.54232940688649,2.29460593256501,2.17515250399089,1.5982563857517
TMEM57,2.66225491435635,2.34822025344997,2.44553087232708,3.18943727359765,2.99699335580769,3.6654437182136,3.04891738116575,1.75259076328218,1.91615091304894,3.54825241035542,2.46863607619611,1.73605148421878,2.16462672182773,2.88831062588472,2.49885688698828,3.56690594805042,1.8900069862862,2.88623830222711,2.36427455861716,2.56609350799046
TPH22,2.81425843454701,2.01277521938903,1.26679796871639,2.0839172631697,3.34299194883017,2.76598448824695,2.51390577430486,2.37551626446917,2.49375679299295,2.66787487368685,2.22762915042764,2.35371608746138,1.82608399344745,2.30802097957094,2.33960350923925,3.02290677566427,2.541862399707,1.0913806189097,1.90906863313345,2.70771039194064
XRCC6,2.03160733468184,2.57562167472028,3.50864123812028,3.14997223324438,3.30458136152451,3.58308213202111,3.97682114212075,1.53469365379281,2.03261313184476,4.01924695916533,1.60440360745182,1.50104301102447,1.90637236307577,2.97467158950301,3.88826939222784,2.90539550864223,2.21550568531849,3.43029025495769,2.11476135437742,1.47555367808571
ZNF498,2.10726737538357,2.42653709552824,3.85377410154354,3.66216922736843,4.2328375960595,4.27444683699484,4.31095587725068,1.58496398555518,1.77237785784467,4.23350844968769,1.71027706604537,1.58538492792857,2.0772794817842,3.76936709287985,4.13539056101643,2.78996035852012,1.76664681754697,3.44507114005725,2.37858528839342,1.48153901312875
