A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,1.43955295068223,2.57789536475714,2.86655721344438,3.02150298895197,5.89497525969181,4.56331383567455,3.38735053746954,1.97930693654919,1.57822736779749,3.30486462984599,1.76586714489241,2.24018138784586,1.18793086029455,4.19736851430496,3.31222115353622,3.88201343504548,2.54357020348625,2.47056571500581,1.84392270066331,1.81355833137906
AR,1.66450192662082,1.09385302982092,1.39739934747547,1.60004157734235,2.72824001420113,2.47696506282598,2.51778717865679,1.12343533601817,1.38933506347461,2.41421337804172,1.3215092662615,1.08237431659125,1.06854029379672,2.01366615741768,2.07045166945337,1.55990738550347,1.21073609876034,1.08580068805118,1.24823322416708,1.24375604304326
ATP5G1,2.96035376327078,1.65924487004043,0.829648899427163,1.55866617823392,2.2295384741424,1.90773167663652,1.91434664938396,2.32651097582207,2.6532456372383,2.24210316169226,2.42213656197496,2.27211758738828,2.15441678650927,1.48812080641948,1.94853517803856,2.1080840050975,2.23805782938454,0.934480880472823,1.79612784570235,2.72584488573831
BRP44,1.0350873427193,1.72172476507088,2.07072788975993,2.31622605226438,2.73150648628936,3.07537308408933,2.87790075722563,0.937731469755661,1.03384171724248,3.15688825316729,0.776102544442993,1.01904897741274,0.921687476000603,2.54092687811476,2.56886514301183,2.65625018872832,1.5470172969043,2.00718936353097,1.25010192857729,1.1954974020312
C16orf93,1.88595381888775,2.17207277902281,1.72198697721347,2.01748218711522,1.33319844693397,2.15042158244958,2.34487874376078,1.90088419202732,2.34786077559195,2.91298113342032,2.32597569209103,1.65608719229814,1.49990063339751,1.51805358983717,1.78424240807765,2.75739520517715,2.47429122609026,2.10241833605771,1.81792893262177,2.5136073698703
C17orf96,1.34441139787697,2.19904268053884,2.13491813689771,1.99679966167291,1.91286839549656,1.84947987523334,1.9816498139768,1.35499174701583,1.67052251679828,3.07966230235902,1.32402583458338,1.4644274678936,1.18454858988217,1.65673581128729,2.08967183697916,3.37285504592249,2.24483563002693,2.29589730827862,1.70603675858594,1.94081441423653
C1orf204,1.59234804132538,2.08509732968924,2.40920160514172,2.65484400820023,2.97318902018803,2.76786313119007,2.4044396222287,1.22955930089661,1.08983755232684,3.02753577828577,1.1797882958376,1.08921802214943,1.43005494401249,2.27254778660236,2.93347537927862,2.97870276845195,1.56099924775078,2.59216183979111,1.5862427181556,1.21231529567624
CD34,2.68660437189342,3.38193405160178,4.66345146311476,4.77635789842511,4.95232432143725,5.23588172512328,5.26329502991219,2.02493368918722,1.95164229305244,5.17677742241317,2.1833672062044,1.99823048590256,2.75354060736239,4.47451453063949,5.24994493702534,3.78412027781925,2.46581595959626,4.46190378242633,3.10552592199257,2.00979931990511
FAM159B,2.09663449574937,1.78768007581721,2.01546695837066,2.40783793511964,3.4993497746023,3.39671100396795,2.17768340241241,1.3538743120468,0.983493345357129,2.57188089294158,1.72690693662541,1.53470086036972,1.62681562345773,2.82059777335449,2.52195793713059,2.9915944839257,1.81274229311735,1.9389715592738,1.35720489667608,1.75398560216745
HBXIP,2.61065965397433,2.14696688919396,1.38147467041287,2.37668700725812,2.75663077717829,2.31621965166684,2.23336847373506,1.87554225187732,1.83388179217557,1.12356505930236,1.8203237877572,1.98511719071372,1.5600950867304,1.91605231073232,1.89850126112806,3.78837152234301,2.53963168190573,1.70275172060074,1.02908188723826,2.45253725996214
