Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.4422638593890307	17.0	14.0	24.0	27.0
2.0	0.5421997469280394	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	1.0	8.0	24.0	22.0	23.0
5.0	0.2185290792819936	8.0	10.0	27.0	26.0
6.0	0.43748261052464876	12.0	20.0	22.0	27.0
7.0	0.4611868698231495	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5523218336570133	23.0	23.0	24.0	23.0
10.0	1.0	9.0	8.0	25.0	25.0
11.0	0.4639512607998791	11.0	22.0	25.0	29.0
12.0	0.5191150256697312	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.4797987821897963	11.0	24.0	24.0	26.0
15.0	0.43769183095126923	12.0	19.0	21.0	24.0
16.0	0.43109610571047285	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.44694481856232904	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.4622033487561298	16.0	18.0	23.0	26.0
22.0	0.4526200678184001	15.0	18.0	24.0	26.0
23.0	0.21338791493122766	7.0	11.0	28.0	27.0
24.0	0.22644024493353343	8.0	11.0	28.0	26.0
25.0	0.23886832194153762	8.0	12.0	27.0	27.0
26.0	1.0	6.0	11.0	27.0	26.0
27.0	0.22868074725256332	8.0	11.0	28.0	27.0
28.0	0.23306805900132738	8.0	11.0	27.0	27.0
29.0	0.21424147084401235	8.0	10.0	28.0	26.0
30.0	0.2233390661925566	7.0	12.0	28.0	28.0
31.0	0.19934541593193983	7.0	11.0	29.0	28.0
32.0	0.20267223848498228	7.0	11.0	28.0	28.0
33.0	0.24649584964183824	9.0	11.0	27.0	26.0
34.0	0.20998733274724746	7.0	11.0	29.0	27.0
35.0	0.29143562024260194	9.0	14.0	28.0	28.0
36.0	0.2782891979111308	9.0	13.0	26.0	29.0
37.0	0.3121323552005938	10.0	14.0	26.0	27.0
38.0	0.29874303036236627	8.0	15.0	26.0	28.0
39.0	0.36633470904542154	11.0	16.0	26.0	29.0
40.0	0.3349031363470327	10.0	14.0	23.0	29.0
41.0	0.2781321520099362	7.0	15.0	29.0	29.0
42.0	0.23798215730109645	9.0	11.0	29.0	28.0
43.0	0.21681012161306068	8.0	10.0	28.0	27.0
44.0	0.5269961652043544	24.0	16.0	20.0	29.0
45.0	0.21766895672925113	8.0	11.0	28.0	28.0
46.0	0.4375731071800691	17.0	16.0	29.0	20.0
47.0	0.35241339485117007	13.0	13.0	29.0	29.0
48.0	0.35699014646101995	12.0	14.0	29.0	24.0
49.0	0.45981941693810563	19.0	15.0	29.0	29.0
50.0	0.22742715154889787	8.0	11.0	29.0	27.0
51.0	0.41309189433146165	13.0	17.0	29.0	27.0
52.0	0.40482036595191884	13.0	15.0	20.0	29.0
53.0	0.36851775976207346	11.0	16.0	29.0	20.0
54.0	0.2739693834773301	11.0	10.0	29.0	29.0
55.0	0.38857765493546853	13.0	15.0	25.0	21.0
56.0	0.32143054302454505	9.0	16.0	29.0	25.0
57.0	0.5152187457263367	15.0	24.0	20.0	29.0
58.0	0.3732218861340246	11.0	17.0	26.0	24.0
59.0	0.5113829667862249	24.0	16.0	29.0	20.0
60.0	0.4160052712156105	13.0	18.0	29.0	22.0
61.0	0.33985671563371367	11.0	15.0	22.0	25.0
62.0	0.26929853760860034	9.0	12.0	29.0	29.0
63.0	0.26929853760860034	9.0	12.0	29.0	29.0
