0,1,2,3,4,5,6,7
,,"Deletion
(12338 reads)","Insertion
(2329 reads)",,"Unmodified
(4410 reads)",,"UC(Other)
(777 reads)"
0,0,12338,2329,0,4410,0,777
0.0,0.0,62.14364863503577,11.7306336254659,0.0,22.212148685403445,0.0,3.9135690540948924
