0,1,2,3,4,5,6,7
,,"Deletion
(2731 reads)","Insertion
(3023 reads)","Frequent Substitution
(4 reads)","Unmodified
(2284 reads)",,"UC(Other)
(253 reads)"
0,0,2731,3023,4,2284,0,253
0.0,0.0,32.92344786015672,36.44364074743822,0.04822182037371911,27.53465943339361,0.0,3.0500301386377338
