0,1,2,3,4,5,6,7
,,"Deletion
(3552 reads)","Insertion
(17309 reads)",,"Unmodified
(3282 reads)",,"UC(Other)
(196 reads)"
0,0,3552,17309,0,3282,0,196
0.0,0.0,14.593861703438925,71.11631537861047,0.0,13.484530999630223,0.0,0.805291918320391
