Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.47605701053237404	17.0	14.0	24.0	27.0
2.0	0.542907688094838	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	0.36047048619839306	8.0	24.0	22.0	23.0
5.0	0.26190102322283443	8.0	10.0	27.0	26.0
6.0	0.36975748545909337	12.0	20.0	22.0	27.0
7.0	0.39130878813220316	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5570386075230873	23.0	23.0	24.0	23.0
10.0	0.18966936364854786	9.0	8.0	25.0	25.0
11.0	0.4370412923297342	11.0	22.0	25.0	29.0
12.0	0.5195996514167774	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.45995038602488986	11.0	24.0	24.0	26.0
15.0	0.34010922315823466	12.0	19.0	21.0	24.0
16.0	0.47163432467380484	19.0	12.0	24.0	24.0
17.0	0.4473500895205726	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.4426755259932225	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	1.0	8.0	9.0	25.0	25.0
22.0	0.4531431357703363	18.0	14.0	20.0	24.0
23.0	0.18966936364854786	9.0	8.0	25.0	25.0
24.0	0.36047048619839306	8.0	24.0	22.0	23.0
25.0	0.47867030304867086	17.0	15.0	24.0	26.0
26.0	0.4426755259932225	18.0	14.0	21.0	24.0
27.0	0.18966936364854786	9.0	8.0	25.0	25.0
28.0	0.3574456325561932	8.0	24.0	23.0	24.0
29.0	0.5266292116091871	17.0	24.0	25.0	24.0
30.0	1.0	8.0	24.0	24.0	23.0
31.0	0.44419289005607976	13.0	20.0	22.0	26.0
32.0	0.3486707666987885	12.0	20.0	21.0	26.0
33.0	0.26190102322283443	8.0	10.0	27.0	26.0
34.0	0.23281689759489216	9.0	10.0	28.0	26.0
35.0	0.4784685727345374	19.0	12.0	24.0	23.0
36.0	0.45365862523812706	22.0	6.0	29.0	23.0
37.0	0.4426755259932225	18.0	14.0	21.0	24.0
38.0	0.4749846700451297	20.0	12.0	24.0	24.0
39.0	0.34969432731100253	8.0	24.0	22.0	24.0
40.0	0.21858900990972402	8.0	10.0	28.0	26.0
41.0	0.35135169820236833	8.0	24.0	23.0	25.0
42.0	0.22262201993012026	8.0	10.0	28.0	27.0
43.0	0.22668141910000733	8.0	11.0	28.0	26.0
44.0	0.24308487176157434	8.0	11.0	28.0	27.0
45.0	0.28808000308249476	10.0	8.0	25.0	25.0
46.0	1.0	9.0	7.0	25.0	25.0
47.0	0.35103412155627844	12.0	19.0	22.0	26.0
48.0	0.33354861009725456	12.0	19.0	21.0	25.0
49.0	0.3631684292302182	12.0	20.0	22.0	25.0
50.0	0.32622033485850943	11.0	19.0	21.0	25.0
51.0	0.3476457388916141	11.0	20.0	21.0	25.0
52.0	0.3283191877956857	11.0	19.0	22.0	25.0
53.0	0.34010922315823466	12.0	18.0	22.0	24.0
54.0	0.343531421273586	11.0	20.0	22.0	26.0
55.0	0.335239547773186	11.0	19.0	21.0	26.0
56.0	0.3199021813709345	11.0	18.0	21.0	25.0
57.0	0.32727024162022084	12.0	17.0	22.0	25.0
58.0	0.21858900990972402	8.0	10.0	28.0	26.0
59.0	0.21858900990972402	8.0	10.0	28.0	26.0
