V1
:10D,12
:10D:mh1,16
:11D,32
:11D:mh1,91
:12D,50
:12D:mh1,4
:13D,2
:13D:mh1,31
:14D,8
:15D,26
:16D,5
:16D:mh2,21
:17D,6
:17D:mh2,7
:18D,8
:18D:mh3,35
:19D,6
:1D,24
:1D:mh1,717
:1I:C,71
:1I:T,28
:1I:W,83
:20D,12
:20D:mh1,8
:20D:mh2,11
:21D,10
:21D:mh1,16
:21D:mh2,5
:22D,1
:24D:mh1,16
:24D:mh5,22
:25D,10
:25D:mh1,15
:25D:mh3,11
:27D:mh1,12
:27D:mh2,6
:29D:mh3,22
:2D,284
:2D:mh1,15
:33D:mh2,1
:35D,8
:3D,166
:3D:mh3,46
:40D:mh4,13
:45D,10
:49D,9
:4D,219
:4D:mh1,63
:5D,82
:5D:mh1,31
:6D,21
:7D,52
:7D:mh1,16
:8D,8
:8D:mh2,17
:8D:mh4,51
:9D:mh1,66
:9D:mh2,16
