Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.5683244963806715	17.0	14.0	24.0	27.0
2.0	0.6102688986250533	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	0.4676921906978914	8.0	24.0	22.0	23.0
5.0	0.42055668494582243	8.0	10.0	27.0	26.0
6.0	0.4990958027333486	12.0	20.0	22.0	27.0
7.0	0.5142541835816424	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.6129575542104166	23.0	23.0	24.0	23.0
10.0	0.3041638645531954	9.0	8.0	25.0	25.0
11.0	0.5341525419641084	11.0	22.0	25.0	29.0
12.0	0.5966588797595876	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.5536604355000351	11.0	24.0	24.0	26.0
15.0	0.4618968453352288	12.0	19.0	21.0	24.0
16.0	0.5697317323533607	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.5371496201783816	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.29236978032214894	8.0	9.0	25.0	25.0
22.0	0.3210858691126497	9.0	9.0	24.0	26.0
23.0	0.3137338730962267	9.0	9.0	24.0	24.0
24.0	1.0	8.0	8.0	24.0	25.0
25.0	0.3222218868947175	9.0	9.0	24.0	23.0
26.0	0.3242843489638224	9.0	9.0	25.0	25.0
27.0	0.29236978032214894	8.0	9.0	25.0	25.0
28.0	0.29236978032214894	8.0	9.0	25.0	25.0
