0,1,2,3,4,5,6,7
,,"Deletion
(2035 reads)","Insertion
(22712 reads)",,"Unmodified
(13399 reads)",,"UC(Other)
(403 reads)"
0,0,2035,22712,0,13399,0,403
0.0,0.0,5.278995564087265,58.91722223663389,0.0,34.75835949051856,0.0,1.0454227087602792
