Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.5166046226709321	17.0	14.0	24.0	27.0
2.0	0.5625346366204497	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	0.4660840435262623	8.0	24.0	22.0	23.0
5.0	0.33179945204382877	8.0	10.0	27.0	26.0
6.0	0.4876640595754964	12.0	20.0	22.0	27.0
7.0	0.49765853008467964	14.0	20.0	20.0	22.0
8.0	0.47740442937222316	24.0	5.0	20.0	20.0
9.0	0.5674871757914912	23.0	23.0	24.0	23.0
10.0	0.35741512155520383	9.0	8.0	25.0	25.0
11.0	0.508249852281177	11.0	22.0	25.0	29.0
12.0	0.5547407782557827	17.0	24.0	26.0	24.0
13.0	0.4815078492020422	6.0	24.0	28.0	24.0
14.0	0.5073230673892036	11.0	24.0	24.0	26.0
15.0	0.4943146380121706	12.0	19.0	21.0	24.0
16.0	0.5059892691442365	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.5099450397952365	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.32568617346599144	8.0	9.0	26.0	26.0
22.0	0.36758823616134007	8.0	10.0	25.0	25.0
23.0	0.3571455689279632	9.0	10.0	26.0	27.0
24.0	1.0	6.0	10.0	27.0	27.0
25.0	0.3467974055348931	9.0	10.0	26.0	26.0
26.0	0.3470711360948472	8.0	9.0	26.0	25.0
27.0	0.3519913401093682	9.0	9.0	27.0	26.0
28.0	0.34156676816856313	9.0	9.0	25.0	26.0
29.0	0.38708362452932266	9.0	11.0	28.0	26.0
30.0	0.34784797480880336	8.0	8.0	24.0	25.0
31.0	0.3625244370349227	9.0	9.0	23.0	23.0
32.0	0.3407836119096065	8.0	10.0	22.0	25.0
33.0	1.0	7.0	9.0	21.0	23.0
34.0	0.38003154872008105	9.0	10.0	23.0	25.0
35.0	0.32460989659319883	8.0	10.0	22.0	27.0
36.0	0.32993669008292265	8.0	11.0	22.0	26.0
37.0	0.38248071527988264	10.0	10.0	24.0	22.0
38.0	0.33259038360566373	9.0	10.0	21.0	26.0
39.0	0.3431308272940092	8.0	11.0	20.0	28.0
40.0	0.3966287416249719	10.0	13.0	20.0	27.0
41.0	0.3918858324254155	10.0	11.0	21.0	29.0
42.0	0.3890276615636077	11.0	8.0	23.0	23.0
43.0	0.3846608959577523	8.0	13.0	20.0	29.0
44.0	0.48133820989209214	13.0	15.0	20.0	29.0
45.0	0.41676456514676413	13.0	10.0	22.0	20.0
46.0	0.42762175123174284	12.0	12.0	21.0	23.0
47.0	0.4575405131340503	13.0	14.0	24.0	20.0
48.0	0.313890615840564	7.0	9.0	20.0	29.0
49.0	1.0	5.0	10.0	20.0	29.0
50.0	0.3219376425701208	8.0	9.0	20.0	29.0
51.0	1.0	7.0	8.0	20.0	28.0
52.0	0.3483508360865839	9.0	11.0	21.0	27.0
53.0	0.33787628500616385	8.0	10.0	20.0	29.0
54.0	0.37756882759077814	9.0	9.0	24.0	24.0
55.0	0.32460989659319883	9.0	10.0	22.0	26.0
56.0	0.39617303352907207	11.0	10.0	22.0	23.0
57.0	0.36657075947528756	9.0	11.0	21.0	25.0
58.0	0.3219376425701208	8.0	10.0	23.0	26.0
59.0	0.3773093632701707	8.0	13.0	20.0	27.0
60.0	0.4339272944212863	13.0	10.0	24.0	22.0
61.0	0.313890615840564	7.0	9.0	20.0	29.0
62.0	0.38003154872008105	11.0	8.0	23.0	21.0
63.0	0.36377343327477574	11.0	11.0	20.0	26.0
64.0	0.3897441611780589	13.0	7.0	22.0	20.0
65.0	0.40318127421311123	13.0	8.0	20.0	22.0
66.0	0.4480169931306106	16.0	8.0	21.0	21.0
67.0	0.36073692682479397	12.0	6.0	20.0	20.0
68.0	0.33100790626219956	11.0	5.0	22.0	20.0
69.0	1.0	12.0	5.0	21.0	21.0
70.0	0.3283502191644008	10.0	5.0	23.0	20.0
71.0	0.33736677999122366	10.0	6.0	22.0	20.0
72.0	0.36581700270406675	12.0	7.0	20.0	20.0
73.0	0.3797734917716378	9.0	11.0	23.0	28.0
74.0	1.0	8.0	12.0	21.0	28.0
75.0	0.313890615840564	8.0	10.0	22.0	26.0
76.0	0.33787628500616385	9.0	10.0	20.0	28.0
77.0	0.364796168283824	9.0	10.0	23.0	27.0
78.0	0.3431308272940092	9.0	11.0	20.0	27.0
79.0	0.35353323509173606	10.0	10.0	21.0	27.0
80.0	0.35867505358516816	10.0	11.0	21.0	26.0
81.0	0.37010223513827667	11.0	6.0	23.0	20.0
82.0	0.3272763875089739	8.0	10.0	20.0	28.0
83.0	0.33179945204382877	8.0	9.0	24.0	26.0
84.0	0.38491605028033765	9.0	10.0	27.0	25.0
85.0	0.3938061805853636	11.0	10.0	22.0	21.0
86.0	0.38222409530013357	8.0	14.0	20.0	26.0
87.0	0.3738290419126408	11.0	11.0	20.0	28.0
88.0	0.39592512714720196	11.0	10.0	23.0	28.0
89.0	0.39592512714720196	8.0	14.0	20.0	29.0
90.0	0.32993669008292265	9.0	9.0	22.0	29.0
91.0	0.3748319962875214	9.0	10.0	23.0	29.0
92.0	0.3563793999626311	8.0	11.0	23.0	25.0
93.0	0.3483508360865839	10.0	9.0	21.0	29.0
94.0	0.38708362452932266	10.0	11.0	25.0	28.0
95.0	0.3283502191644008	8.0	8.0	25.0	27.0
96.0	1.0	9.0	8.0	25.0	28.0
97.0	0.3023010016542157	10.0	5.0	22.0	20.0
98.0	0.32034070439477624	8.0	8.0	25.0	26.0
99.0	0.3023010016542157	7.0	8.0	25.0	27.0
100.0	0.365062194487506	9.0	8.0	24.0	22.0
101.0	0.4165318905508425	12.0	12.0	22.0	27.0
102.0	0.33787628500616385	8.0	12.0	20.0	26.0
103.0	0.3352370521809281	9.0	10.0	22.0	28.0
104.0	0.3797734917716378	9.0	12.0	25.0	27.0
105.0	0.36833948566506197	9.0	9.0	24.0	20.0
106.0	0.43925628909912773	11.0	12.0	24.0	29.0
107.0	0.3921364268502294	11.0	9.0	25.0	20.0
108.0	0.3530341397833636	9.0	7.0	24.0	20.0
109.0	0.3320780196995553	8.0	8.0	26.0	20.0
110.0	0.30068839968256483	7.0	7.0	25.0	20.0
111.0	0.3087882845046499	7.0	8.0	25.0	20.0
112.0	1.0	6.0	7.0	26.0	20.0
113.0	0.3294230162204185	8.0	7.0	25.0	20.0
114.0	1.0	7.0	7.0	24.0	20.0
115.0	0.38419100652162597	10.0	9.0	23.0	22.0
116.0	0.3283502191644008	8.0	8.0	25.0	27.0
117.0	0.3431308272940092	9.0	10.0	21.0	27.0
118.0	0.313890615840564	8.0	9.0	23.0	26.0
119.0	0.3773093632701707	10.0	10.0	22.0	29.0
120.0	1.0	8.0	11.0	21.0	26.0
121.0	0.35353323509173606	9.0	10.0	21.0	29.0
122.0	0.33365881595718355	8.0	9.0	25.0	26.0
123.0	0.32993669008292265	8.0	11.0	22.0	26.0
124.0	0.35484425595333335	8.0	9.0	25.0	25.0
125.0	0.36908965483963546	10.0	10.0	21.0	25.0
126.0	0.37756882759077814	9.0	9.0	24.0	25.0
127.0	0.35867505358516816	10.0	11.0	21.0	27.0
128.0	0.35353323509173606	8.0	13.0	20.0	26.0
129.0	0.33787628500616385	9.0	9.0	21.0	28.0
130.0	0.32993669008292265	8.0	11.0	22.0	26.0
131.0	0.35970688527390804	9.0	10.0	27.0	26.0
132.0	0.30580740083685226	8.0	9.0	22.0	26.0
133.0	0.33787628500616385	8.0	11.0	23.0	26.0
134.0	0.30850508811877975	8.0	9.0	22.0	27.0
135.0	0.35867505358516816	9.0	11.0	21.0	28.0
136.0	0.30068839968256483	7.0	7.0	25.0	20.0
137.0	0.3483508360865839	9.0	12.0	20.0	26.0
138.0	0.30068839968256483	7.0	7.0	25.0	20.0
139.0	0.30068839968256483	7.0	7.0	25.0	20.0
