0,1,2,3,4,5,6,7
,,"Deletion
(2713 reads)","Insertion
(691 reads)",,"Unmodified
(24478 reads)",,"UC(Other)
(377 reads)"
0,0,2713,691,0,24478,0,377
0.0,0.0,9.600481262606603,2.4452386850207013,0.0,86.62019179730352,0.0,1.3340882550691815
