V1
:10D,792
:11D:mh1,637
:11D:mh3,58
:12D,420
:12D:mh1,139
:12D:mh2,283
:13D,69
:13D:mh1,248
:13D:mh2,138
:14D,99
:14D:mh1,204
:14D:mh3,241
:15D,689
:16D:mh1,69
:16D:mh2,1
:17D,93
:17D:mh3,95
:18D:mh1,171
:19D,252
:1D,3655
:1D:mh1,2770
:1I:A,2116
:1I:K,381
:1I:T,1
:20D:mh1,101
:20D:mh2,28
:21D:mh2,14
:22D,91
:22D:mh1,3
:23D:mh3,176
:28D,35
:29D:mh3,176
:2D,571
:2D:mh2,1134
:3D,11
:3D:mh1,268
:4D,89
:4D:mh2,312
:50D,174
:5D,375
:6D,225
:6D:mh1,1
:6D:mh5,6226
:7D,179
:7D:mh2,1680
:7D:mh3,242
:8D,98
:8D:mh1,164
:9D,211
:9D:mh1,143
