0,1,2,3,4,5,6,7
,,"Deletion
(2066 reads)","Insertion
(277 reads)",,"Unmodified
(6934 reads)",,"UC(Other)
(108 reads)"
0,0,2066,277,0,6934,0,108
0.0,0.0,22.01385189131593,2.951518380394246,0.0,73.88385721896643,0.0,1.1507725093233885
