0,1,2,3,4,5,6,7
,,"Deletion
(7233 reads)","Insertion
(33377 reads)","Frequent Substitution
(1 reads)","Unmodified
(27417 reads)",,"UC(Other)
(504 reads)"
0,0,7233,33377,1,27417,0,504
0.0,0.0,10.55419366135528,48.702795774236854,0.0014591723574388607,40.00612852390124,0.0,0.7354228681491858
