Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.4058123435267515	17.0	14.0	24.0	27.0
2.0	0.5526350267373271	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	0.45416157917213923	8.0	24.0	22.0	23.0
5.0	1.0	8.0	10.0	27.0	26.0
6.0	0.46127781990047956	12.0	20.0	22.0	27.0
7.0	0.4691591345502348	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5567176702590595	23.0	23.0	24.0	23.0
10.0	1.0	9.0	8.0	25.0	25.0
11.0	1.0	11.0	22.0	25.0	29.0
12.0	0.5347408509291075	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.4842721313865257	11.0	24.0	24.0	26.0
15.0	0.42606136218593216	12.0	19.0	21.0	24.0
16.0	0.4167948080993108	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.42326366248029473	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.5052604462689576	12.0	24.0	21.0	24.0
22.0	0.4605531883856522	19.0	17.0	23.0	25.0
23.0	0.4481971260904268	17.0	17.0	20.0	26.0
24.0	0.4298133630607077	17.0	16.0	23.0	24.0
25.0	0.4548591287501484	20.0	15.0	23.0	27.0
26.0	0.4629911282766172	10.0	24.0	20.0	20.0
27.0	0.4298133630607077	17.0	16.0	23.0	24.0
28.0	0.46607786750899693	12.0	22.0	24.0	22.0
29.0	0.4498963432307349	13.0	18.0	20.0	27.0
30.0	0.49077659808616453	21.0	16.0	29.0	25.0
31.0	0.4288877351765513	18.0	14.0	24.0	25.0
32.0	0.4599012682803073	20.0	15.0	23.0	20.0
33.0	0.5511272639372915	24.0	19.0	29.0	29.0
34.0	0.42061655178923363	15.0	15.0	20.0	20.0
35.0	0.38747766732000416	7.0	20.0	20.0	20.0
36.0	0.39174766768585684	10.0	18.0	20.0	20.0
37.0	0.5621034752681084	24.0	24.0	20.0	29.0
38.0	1.0	5.0	24.0	20.0	20.0
39.0	0.3906352751215965	9.0	20.0	21.0	21.0
40.0	0.34936920531000104	7.0	17.0	20.0	20.0
41.0	0.5388668963799133	24.0	19.0	29.0	20.0
42.0	0.5265067653694733	24.0	18.0	20.0	20.0
43.0	0.4505823825469134	20.0	12.0	27.0	29.0
44.0	0.47497323176423367	24.0	12.0	20.0	29.0
45.0	0.3638478782311258	7.0	18.0	20.0	22.0
46.0	0.4087187607243058	18.0	12.0	20.0	29.0
47.0	0.4698018560623117	17.0	17.0	29.0	20.0
48.0	0.4175204937231416	20.0	11.0	23.0	29.0
49.0	0.5421195272750543	19.0	24.0	29.0	20.0
50.0	0.3725951231095872	8.0	18.0	20.0	20.0
51.0	1.0	5.0	15.0	20.0	20.0
52.0	0.40794042479441034	12.0	17.0	23.0	20.0
53.0	0.39279157611990456	11.0	16.0	20.0	21.0
54.0	0.449181435148329	16.0	18.0	24.0	20.0
55.0	0.34591367967791653	7.0	18.0	21.0	20.0
56.0	0.3855915194429239	16.0	13.0	24.0	20.0
57.0	0.43529612657577793	18.0	13.0	27.0	20.0
58.0	0.4296107737690065	17.0	15.0	21.0	29.0
59.0	0.4907973409214587	24.0	13.0	25.0	29.0
60.0	0.5269282265983175	24.0	17.0	20.0	29.0
61.0	0.5302336126716759	19.0	24.0	20.0	20.0
62.0	1.0	14.0	15.0	26.0	20.0
63.0	0.38452858847961713	17.0	12.0	23.0	20.0
64.0	0.4334250901967608	13.0	18.0	21.0	20.0
65.0	0.5074921782723103	20.0	17.0	28.0	20.0
66.0	0.4060324609079635	17.0	14.0	23.0	21.0
67.0	0.47065553017755063	18.0	19.0	22.0	20.0
68.0	0.3801491574355139	10.0	17.0	22.0	20.0
69.0	0.40490082354822526	15.0	14.0	20.0	25.0
70.0	0.36509674501282563	14.0	12.0	21.0	20.0
71.0	0.36616957874811085	15.0	12.0	21.0	22.0
72.0	0.47984919930317904	18.0	16.0	29.0	29.0
73.0	0.3692029859220106	17.0	12.0	22.0	26.0
74.0	0.42426844446752354	9.0	21.0	20.0	24.0
75.0	0.5163701902673516	17.0	22.0	20.0	29.0
76.0	0.40983706663798186	20.0	11.0	20.0	26.0
77.0	0.5051308290914396	18.0	20.0	29.0	23.0
78.0	1.0	16.0	22.0	25.0	20.0
79.0	0.4557858947079497	10.0	22.0	23.0	23.0
80.0	0.5700080701687238	24.0	24.0	29.0	24.0
81.0	0.4515554232259689	15.0	19.0	23.0	26.0
82.0	0.3844286048599415	17.0	11.0	20.0	24.0
83.0	0.34840937799407334	15.0	9.0	20.0	20.0
84.0	0.3288895446921915	15.0	10.0	22.0	20.0
85.0	0.3289624711685974	13.0	9.0	20.0	20.0
86.0	0.2880413672492965	13.0	6.0	20.0	20.0
87.0	0.2716178429104572	14.0	7.0	22.0	20.0
88.0	1.0	15.0	5.0	21.0	20.0
89.0	0.2645813545046936	12.0	7.0	21.0	20.0
90.0	0.2728359844807744	13.0	8.0	22.0	20.0
91.0	0.2927826627605088	13.0	7.0	20.0	20.0
92.0	0.24609979637330587	11.0	6.0	20.0	20.0
93.0	0.2704742326538369	12.0	6.0	20.0	20.0
94.0	1.0	9.0	5.0	20.0	20.0
95.0	0.2962635609635239	14.0	8.0	22.0	21.0
96.0	0.2507481406514553	11.0	7.0	20.0	20.0
97.0	0.2892267021664823	14.0	8.0	23.0	20.0
98.0	0.3495472207134168	16.0	11.0	24.0	23.0
99.0	0.34276558117512546	13.0	10.0	20.0	23.0
100.0	0.34730544121923057	12.0	12.0	20.0	22.0
101.0	0.3425140853167147	14.0	12.0	22.0	25.0
102.0	0.3571775183714484	12.0	13.0	20.0	25.0
103.0	0.37129547407838204	14.0	13.0	21.0	28.0
104.0	0.36481898121727663	13.0	15.0	22.0	26.0
105.0	0.345949455663619	10.0	16.0	20.0	25.0
106.0	0.32524408287609424	10.0	14.0	20.0	28.0
107.0	0.36367389961368723	11.0	15.0	22.0	29.0
108.0	0.31942615939322977	10.0	14.0	22.0	26.0
109.0	0.29829891657658036	8.0	15.0	21.0	27.0
110.0	0.3491911450173161	10.0	16.0	21.0	27.0
111.0	0.2701416537371889	7.0	13.0	20.0	29.0
112.0	0.2936338691633292	8.0	13.0	20.0	27.0
113.0	0.25391832360761313	8.0	13.0	22.0	29.0
114.0	0.26550040212808235	9.0	12.0	21.0	29.0
115.0	0.2818566799185423	8.0	14.0	21.0	29.0
116.0	0.27519991497746266	12.0	7.0	20.0	20.0
117.0	1.0	5.0	11.0	20.0	29.0
118.0	0.31590183088534773	10.0	13.0	23.0	29.0
119.0	1.0	24.0	6.0	20.0	29.0
120.0	1.0	14.0	13.0	25.0	29.0
121.0	0.2900780226402887	9.0	13.0	22.0	28.0
122.0	0.4972825731210225	24.0	13.0	29.0	20.0
123.0	0.3345512461186379	9.0	16.0	22.0	24.0
124.0	0.4961544008686317	24.0	14.0	20.0	24.0
125.0	0.2818937680661119	8.0	13.0	20.0	29.0
126.0	0.2924115481791666	7.0	14.0	20.0	28.0
127.0	0.5570586244829473	24.0	24.0	20.0	20.0
128.0	0.31942615939322977	11.0	12.0	20.0	29.0
129.0	0.4811828959088172	24.0	11.0	29.0	29.0
130.0	0.3136955362576335	9.0	14.0	20.0	25.0
131.0	1.0	5.0	16.0	29.0	20.0
132.0	0.3759640051293211	17.0	10.0	26.0	20.0
133.0	0.4421409205220979	19.0	12.0	29.0	24.0
134.0	0.5381426084869291	19.0	24.0	20.0	25.0
135.0	0.4998194926123898	24.0	13.0	26.0	24.0
136.0	0.5163534439731141	19.0	19.0	25.0	29.0
137.0	0.5239524563833958	16.0	24.0	29.0	26.0
138.0	0.30196177642597244	10.0	12.0	20.0	27.0
139.0	0.26112853209090564	13.0	7.0	22.0	20.0
140.0	0.4961544008686317	24.0	13.0	24.0	20.0
141.0	0.45408374120836514	21.0	14.0	20.0	29.0
142.0	0.35605267131139884	14.0	11.0	20.0	26.0
143.0	0.5355768066210281	24.0	20.0	20.0	25.0
144.0	0.4473155029284221	20.0	11.0	29.0	20.0
145.0	0.46461479691029184	19.0	16.0	20.0	20.0
146.0	1.0	8.0	15.0	23.0	29.0
147.0	0.31942615939322977	8.0	16.0	20.0	26.0
148.0	0.2654635388501169	8.0	13.0	21.0	29.0
149.0	0.2689988007383535	9.0	12.0	22.0	29.0
150.0	0.40874993246679997	13.0	15.0	20.0	29.0
151.0	0.30421654357363026	10.0	13.0	22.0	29.0
152.0	0.3561231712342153	11.0	14.0	22.0	23.0
153.0	0.31590183088534773	9.0	14.0	20.0	27.0
154.0	0.2818937680661119	8.0	14.0	21.0	26.0
155.0	0.27752867121062	10.0	11.0	20.0	24.0
156.0	0.2925599950725253	10.0	12.0	21.0	25.0
157.0	1.0	11.0	7.0	20.0	21.0
158.0	0.333537619130464	15.0	10.0	22.0	23.0
159.0	0.3172614691188278	12.0	11.0	21.0	24.0
160.0	0.29870682376330804	10.0	12.0	20.0	23.0
161.0	0.32899893258707286	16.0	9.0	24.0	21.0
162.0	0.35510235916907207	14.0	11.0	20.0	24.0
163.0	1.0	18.0	9.0	23.0	23.0
164.0	0.34837372151961127	15.0	10.0	24.0	21.0
165.0	0.35365544771849955	12.0	13.0	21.0	27.0
166.0	0.2855595824920438	9.0	12.0	20.0	25.0
167.0	0.2702894604581933	10.0	10.0	20.0	29.0
