0,1,2,3,4,5,6,7
,,"Deletion
(8760 reads)","Insertion
(17779 reads)",,"Unmodified
(21821 reads)",,"UC(Other)
(620 reads)"
0,0,8760,17779,0,21821,0,620
0.0,0.0,17.88485095957534,36.29848917925684,0.0,44.550837076357695,0.0,1.2658227848101267
