0,1,2,3,4,5,6,7
,,"Deletion
(2487 reads)","Insertion
(559 reads)",,"Unmodified
(1209 reads)",,"UC(Other)
(94 reads)"
0,0,2487,559,0,1209,0,94
0.0,0.0,57.18555989882732,12.853529547022305,0.0,27.799494136583125,0.0,2.1614164175672568
