0,1,2,3,4,5,6,7
,,"Deletion
(7326 reads)","Insertion
(14287 reads)","Frequent Substitution
(91 reads)","Unmodified
(30170 reads)",,"UC(Other)
(469 reads)"
0,0,7326,14287,91,30170,0,469
0.0,0.0,13.996140840226964,27.294958256118296,0.17385323730011654,57.63903482796171,0.0,0.8960128383929082
