V1
:10D,792
:10D:mh1,271
:11D,483
:11D:mh1,83
:12D,444
:12D:mh1,752
:13D,461
:13D:mh1,73
:13D:mh3,1339
:14D,463
:14D:mh1,128
:15D,202
:15D:mh1,114
:15D:mh2,53
:16D,339
:16D:mh1,263
:17D,51
:17D:mh1,174
:17D:mh2,556
:18D,1
:18D:mh1,444
:18D:mh2,145
:19D,195
:19D:mh1,195
:1D,3055
:1D:mh1,1511
:1I:G,313
:1I:W,147
:20D,1
:20D:mh1,43
:20D:mh2,1205
:21D:mh1,329
:22D,1
:22D:mh1,84
:23D,61
:23D:mh1,1
:23D:mh2,382
:24D,32
:24D:mh1,157
:24D:mh2,611
:25D,88
:25D:mh1,418
:25D:mh2,40
:26D,55
:26D:mh1,26
:28D,1
:28D:mh1,114
:28D:mh3,207
:29D:mh1,26
:2D,2199
:2D:mh2,697
:30D,4
:31D,16
:31D:mh2,75
:33D,67
:34D:mh1,1
:36D:mh1,32
:37D,91
:38D,74
:39D,1
:3D,1458
:3D:mh1,914
:3D:mh3,4
:40D,35
:42D,49
:43D,62
:44D,1
:48D,1
:4D,3456
:54D,1
:55D,81
:5D,748
:5D:mh1,718
:6D,661
:6D:mh2,962
:7D,289
:7D:mh4,607
:8D,1405
:8D:mh1,192
:9D,883
:9D:mh1,157
