V1
:10D,13
:10D:mh3,221
:11D,120
:11D:mh2,281
:11D:mh3,1
:12D,40
:12D:mh2,214
:13D,3
:14D,216
:14D:mh1,1
:14D:mh2,2
:15D:mh2,28
:16D:mh1,2
:17D,1
:1D,8
:1D:mh1,1470
:1I:A,1
:1I:C,2244
:1I:K,497
:21D:mh1,1
:22D,1
:24D:mh1,292
:25D,2
:2D:mh1,116
:30D:mh2,203
:3D,1
:4D:mh1,1
:4D:mh2,56
:5D:mh1,6
:6D,1
:7D:mh1,173
:7D:mh2,110
:8D,5
:8D:mh2,1
:9D,96
:9D:mh1,112
:9D:mh2,5
:9D:mh4,409
