V1
:10D:mh1,1
:10D:mh2,6
:12D:mh2,3
:13D,1
:13D:mh1,1
:15D:mh3,4
:16D:mh2,3
:17D:mh1,3
:1D,6
:1I:A,91
:1I:T,22
:20D,1
:2D,2
:3D,2
:4D,1
:4D:mh1,2
:5D:mh2,2
:6D:mh1,20
:7D,4
:8D,2
