0,1,2,3,4,5,6,7
,,"Deletion
(1749 reads)","Insertion
(72 reads)",,"Unmodified
(2700 reads)",,"UC(Other)
(48 reads)"
0,0,1749,72,0,2700,0,48
0.0,0.0,38.279711096520025,1.5758371634931057,0.0,59.09389363099147,0.0,1.0505581089954037
