0,1,2,3,4,5,6,7
,,"Deletion
(8756 reads)","Insertion
(15893 reads)",,"Unmodified
(3941 reads)",,"UC(Other)
(661 reads)"
0,0,8756,15893,0,3941,0,661
0.0,0.0,29.934019349765823,54.333185190249914,0.0,13.473043656627123,0.0,2.25975180335715
