0,1,2,3,4,5,6,7
,,"Deletion
(4153 reads)","Insertion
(7625 reads)",,"Unmodified
(803 reads)",,"UC(Other)
(152 reads)"
0,0,4153,7625,0,803,0,152
0.0,0.0,32.61603706903322,59.88376659074844,0.0,6.306447812769968,0.0,1.1937485274483624
