0,1,2,3,4,5,6,7
,,"Deletion
(15776 reads)","Insertion
(6177 reads)",,"Unmodified
(4180 reads)",,"UC(Other)
(804 reads)"
0,0,15776,6177,0,4180,0,804
0.0,0.0,58.56628429297992,22.93128410736162,0.0,15.517689423469577,0.0,2.9847421761888855
