V1
:10D:mh1,37
:10D:mh2,130
:10D:mh3,347
:11D,79
:11D:mh1,134
:11D:mh2,6
:12D,58
:12D:mh1,1
:12D:mh2,15
:12D:mh5,56
:13D,43
:13D:mh1,11
:13D:mh2,151
:14D,204
:14D:mh2,30
:15D,7
:15D:mh1,22
:15D:mh2,36
:16D,12
:16D:mh1,4
:16D:mh2,15
:16D:mh3,35
:16D:mh4,350
:17D,26
:17D:mh1,198
:18D,48
:18D:mh2,78
:19D,1
:19D:mh1,8
:19D:mh2,65
:19D:mh3,11
:1D:mh1,1205
:1I:C,6869
:1I:K,16
:1I:W,551
:20D,50
:20D:mh1,45
:20D:mh2,122
:20D:mh3,187
:21D,12
:21D:mh2,110
:22D,21
:22D:mh1,67
:23D,3
:23D:mh1,42
:23D:mh2,26
:23D:mh3,27
:24D,17
:24D:mh1,24
:24D:mh2,41
:24D:mh4,78
:25D,23
:25D:mh1,57
:25D:mh3,40
:26D,9
:26D:mh1,27
:26D:mh2,6
:27D,24
:27D:mh1,25
:27D:mh2,48
:28D,45
:28D:mh1,33
:28D:mh3,298
:29D,24
:29D:mh1,50
:29D:mh2,14
:29D:mh3,56
:2D,62
:2D:mh1,62
:30D,26
:30D:mh1,10
:31D:mh1,12
:32D,46
:32D:mh1,4
:32D:mh4,88
:33D,25
:33D:mh3,5
:34D:mh3,72
:35D,22
:35D:mh2,1
:35D:mh3,37
:36D,19
:36D:mh1,8
:36D:mh3,44
:37D,29
:37D:mh1,3
:37D:mh2,21
:38D,7
:38D:mh1,2
:39D,19
:39D:mh1,15
:3D:mh1,68
:3D:mh3,149
:40D,18
:41D,1
:41D:mh1,2
:43D,15
:44D,52
:44D:mh1,1
:46D,1
:47D,8
:48D,5
:49D,18
:4D,9
:4D:mh1,75
:4D:mh2,70
:50D,56
:50D:mh2,2
:51D,35
:51D:mh1,11
:53D,2
:55D,12
:56D,4
:58D,18
:59D,7
:5D,346
:5D:mh1,8
:6D,199
:6D:mh1,7
:7D,128
:7D:mh1,55
:7D:mh3,87
:8D,192
:8D:mh1,286
:9D:mh1,12
:9D:mh3,387
:9D:mh4,180
