V1
:10D,2
:10D:mh1,3
:11D:mh1,1
:11D:mh2,111
:12D:mh1,64
:12D:mh2,87
:13D,2
:13D:mh1,1
:14D,86
:14D:mh2,147
:15D:mh1,19
:16D,65
:16D:mh1,66
:17D:mh2,1
:17D:mh5,702
:19D,1
:1D,281
:1I:C,1
:1I:K,3
:1I:M,268
:1I:T,19900
:20D:mh2,1
:21D:mh5,41
:22D:mh4,27
:23D:mh1,1
:24D,1
:24D:mh5,12
:25D:mh2,1
:26D:mh2,1
:27D:mh1,1
:28D,1
:28D:mh2,10
:2D,32
:2D:mh1,183
:2D:mh2,226
:30D,6
:34D:mh3,38
:38D,3
:3D,58
:46D,1
:4D,54
:4D:mh2,531
:51D,1
:5D,2
:5D:mh1,209
:6D,26
:6D:mh1,43
:7D,3
:7D:mh2,709
:8D,155
:8D:mh1,166
:9D,1
:9D:mh1,1
:9D:mh2,54
