0,1,2,3,4,5,6,7
,,"Deletion
(3701 reads)","Insertion
(13009 reads)",,"Unmodified
(23987 reads)",,"UC(Other)
(590 reads)"
0,0,3701,13009,0,23987,0,590
0.0,0.0,8.964080703369099,31.508707341293867,0.0,58.09819071378401,0.0,1.4290212415530312
