Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.5194932106319914	17.0	14.0	24.0	27.0
2.0	0.5832842140974113	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	0.4881354569027414	8.0	24.0	22.0	23.0
5.0	0.3019023414803722	8.0	10.0	27.0	26.0
6.0	0.5151208021082321	12.0	20.0	22.0	27.0
7.0	0.5242227009382262	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5815664775371564	23.0	23.0	24.0	23.0
10.0	0.2741253011344033	9.0	8.0	25.0	25.0
11.0	0.5117551078632285	11.0	22.0	25.0	29.0
12.0	0.5657276443682899	17.0	24.0	26.0	24.0
13.0	0.46937445916705606	6.0	24.0	28.0	24.0
14.0	0.5270821929812745	11.0	24.0	24.0	26.0
15.0	0.4939487491253136	12.0	19.0	21.0	24.0
16.0	0.5071931761173285	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.5168359908022736	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	1.0	8.0	9.0	25.0	26.0
22.0	0.5197723570599497	18.0	14.0	20.0	24.0
23.0	0.4879545801735868	12.0	18.0	21.0	24.0
24.0	0.5037386976055516	9.0	24.0	22.0	23.0
25.0	0.4512184873796654	6.0	23.0	28.0	24.0
26.0	0.4665059569618911	6.0	23.0	28.0	25.0
27.0	0.29716807637543136	8.0	10.0	28.0	26.0
28.0	0.3019023414803722	8.0	10.0	27.0	26.0
29.0	0.2741253011344033	9.0	8.0	25.0	25.0
30.0	0.31228838993465524	8.0	11.0	27.0	26.0
31.0	0.3019023414803722	8.0	10.0	27.0	26.0
32.0	0.3019023414803722	8.0	10.0	27.0	26.0
