Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.5648197130722145	17.0	14.0	24.0	27.0
2.0	0.425782128383526	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	1.0	8.0	24.0	22.0	23.0
5.0	0.17289123815727708	8.0	10.0	27.0	26.0
6.0	0.5682605014883713	12.0	20.0	22.0	27.0
7.0	0.5628024743601392	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5868022910632854	23.0	23.0	24.0	23.0
10.0	1.0	9.0	8.0	25.0	25.0
11.0	0.481097366251995	11.0	22.0	25.0	29.0
12.0	0.44695798224184413	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.5667766320934601	11.0	24.0	24.0	26.0
15.0	0.5044215106780519	12.0	19.0	21.0	24.0
16.0	0.5560198833108416	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.5643785734162596	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.566348595368768	14.0	20.0	20.0	23.0
22.0	1.0	8.0	11.0	28.0	26.0
23.0	0.5671337960470432	12.0	20.0	22.0	28.0
24.0	0.5636311645654358	17.0	14.0	24.0	28.0
25.0	0.5671337960470432	13.0	20.0	22.0	28.0
26.0	0.5636311645654358	17.0	13.0	24.0	28.0
27.0	0.48478191033837864	11.0	22.0	25.0	28.0
28.0	0.5273386759347805	17.0	24.0	25.0	23.0
29.0	0.478576581225331	21.0	24.0	26.0	29.0
30.0	0.42199414716314176	21.0	23.0	27.0	29.0
31.0	0.4193624888069214	20.0	23.0	27.0	28.0
32.0	0.4343390006115653	21.0	24.0	27.0	28.0
33.0	0.5227937552646345	19.0	22.0	25.0	29.0
34.0	0.45036935088265373	19.0	22.0	26.0	29.0
35.0	0.45036935088265373	19.0	22.0	26.0	29.0
