0,1,2,3,4,5,6,7
,,"Deletion
(4311 reads)","Insertion
(509 reads)",,"Unmodified
(2537 reads)",,"UC(Other)
(1698 reads)"
0,0,4311,509,0,2537,0,1698
0.0,0.0,47.609055770292656,5.621203754831585,0.0,28.01766979569299,0.0,18.752070679182772
