0,1,2,3,4,5,6,7
,,"Deletion
(775 reads)","Insertion
(478 reads)",,"Unmodified
(19796 reads)",,"UC(Other)
(249 reads)"
0,0,775,478,0,19796,0,249
0.0,0.0,3.638839327636398,2.244342191755094,0.0,92.94769461921307,0.0,1.1691238613954362
