0,1,2,3,4,5,6,7
,,"Deletion
(8586 reads)","Insertion
(6248 reads)","Frequent Substitution
(26 reads)","Unmodified
(4161 reads)",,"UC(Other)
(1102 reads)"
0,0,8586,6248,26,4161,0,1102
0.0,0.0,42.66759429508522,31.04904835263132,0.1292053868707449,20.677831337275755,0.0,5.476320628136958
