0,1,2,3,4,5,6,7
,,"Deletion
(3424 reads)","Insertion
(488 reads)",,"Unmodified
(9000 reads)",,"UC(Other)
(345 reads)"
0,0,3424,488,0,9000,0,345
0.0,0.0,25.827864524402205,3.6810741495059216,0.0,67.88866259334692,0.0,2.602398732744965
