Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.5181650476367774	17.0	14.0	24.0	27.0
2.0	0.5796510377399632	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	1.0	8.0	24.0	22.0	23.0
5.0	0.3528929628467429	8.0	10.0	27.0	26.0
6.0	0.5423714423523189	12.0	20.0	22.0	27.0
7.0	0.5503361375866709	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5878903719081395	23.0	23.0	24.0	23.0
10.0	1.0	9.0	8.0	25.0	25.0
11.0	0.5369242527461512	11.0	22.0	25.0	29.0
12.0	0.5752603781006739	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.5540900478703049	11.0	24.0	24.0	26.0
15.0	0.5195488879988898	12.0	19.0	21.0	24.0
16.0	0.5072088161362948	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.5248027212232318	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.5438839485648292	16.0	18.0	24.0	26.0
22.0	0.5531651647202176	17.0	19.0	22.0	26.0
23.0	0.38945676849398236	8.0	13.0	29.0	28.0
24.0	1.0	7.0	12.0	28.0	27.0
25.0	0.5625594618882896	17.0	19.0	23.0	27.0
26.0	0.5587903229018422	17.0	19.0	24.0	27.0
27.0	0.565156667894631	18.0	19.0	23.0	27.0
28.0	0.5467292807261662	17.0	18.0	24.0	27.0
29.0	0.5467292807261662	17.0	18.0	24.0	27.0
