0,1,2,3,4,5,6,7
,,"Deletion
(9534 reads)","Insertion
(412 reads)",,"Unmodified
(10299 reads)",,"UC(Other)
(180 reads)"
0,0,9534,412,0,10299,0,180
0.0,0.0,46.6780905752754,2.0171358629130967,0.0,50.42350061199511,0.0,0.8812729498164016
