A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,3.27906470923654,8.15115039441533,6.5707660771823,6.65197532425176,8.59789864770196,8.4412430539853,8.51353028864235,7.15269726762182,8.37694030650819,9.01339191937162,8.20628395390329,7.48952815703731,7.12363477863061,6.99181892584068,6.96874155714723,10.110007429082,5.60461702221642,4.87099230212805,7.52781505269837,9.22756041149733
AR,6.38009704563895,3.90687292821962,3.24952856398237,7.20708229018544,8.53987856133012,8.49568183004254,8.26120852593788,4.86550008307572,5.06462298206209,8.70345605448434,4.48984033890053,4.51816608398527,3.89851188191134,6.77709142817549,7.6874935260883,7.206167610519,4.10249996004662,4.58876184120563,3.1385637266226,2.64491191812223
ATP5G1,8.64096613233645,6.55637999708461,2.4436314214139,9.08792200160259,10.2522700529477,8.19653610888065,8.21557349981465,5.93750280098007,6.00162101402023,8.87336939696479,5.28732511632782,5.41464551444266,7.14630091993441,7.63268262457345,8.99673538034159,9.46356755204074,8.19083294013333,5.24795437372817,5.09612385066217,7.46646290316998
BRP44,5.87691588307389,5.55568750058421,6.15763167321591,5.29272987114484,7.87291024405984,5.5184298280961,5.70170533269733,7.99233242959271,7.65081619413701,6.11858458193288,7.71383177743996,7.58801245256731,4.66900494494867,7.90114200191101,6.84487047547124,9.02114334298136,7.26787204916497,3.41050685536971,6.54335233039443,7.75237920070107
C16orf93,8.42189910153822,4.63926194491382,3.00952148840285,6.83399619234205,9.08100938611834,8.96708776719367,9.39579179900632,6.92729994448935,7.73721647037034,9.49966930038631,7.29086656147714,6.92755882078258,5.87262612537145,6.83582905860558,7.61758295432054,8.67476479405955,8.01802759598654,5.52224723828008,4.29273345011502,6.19724756768322
C17orf96,8.04907280112193,8.05673942894417,7.56095095540253,7.57351481576815,8.72184757846258,4.63406784572843,5.39941943440678,8.47092968184554,9.24920030234018,6.16218982372977,8.68835141162739,8.48514932707627,7.14307611460674,7.51186887348333,7.85220804112381,9.56857197597625,7.94571705395503,5.58775394078677,8.26520825580305,9.46984450462743
C1orf204,7.00916597384684,7.62924738625719,6.23990456311286,7.04693078616783,8.38931405554314,4.23907780743366,3.33039508247707,8.52918786208535,9.06659221568761,5.38105476670943,8.34372794733285,8.35145625353892,6.01616106885144,7.59483434802689,7.39169822029919,9.44948329132518,7.08100734349665,3.80142782186075,7.2553605595115,8.40149666584407
CD34,7.94356560683402,6.88625779006041,5.62325159201801,8.65980100011626,10.3133430376298,7.59427024740448,8.05001126372746,1.28732355450393,2.71097817747084,8.66257699156517,3.18885084122796,1.82434810760925,6.67299482315376,8.58347317001874,9.45975999339091,9.66088718289588,7.50912968306855,7.56663309559088,7.03927472790128,7.347109983002
FAM159B,6.41731580111964,7.38326319059628,5.02328480734446,6.07862741517018,7.6881238447571,7.90709329167469,7.93506165843247,4.44247624292786,3.64991628469458,8.05955867964744,4.11264073623318,4.26220544412375,6.09418934190385,6.35776184353369,5.97630443019063,9.43501467304311,4.82989127161358,3.37062155759342,5.86628703749861,7.29756962822139
HBXIP,7.13205035192364,6.37302519839006,5.54277737009145,4.97322920748401,7.39793726619905,6.54396216394879,6.61464522820179,7.63401312537828,8.45926778727292,6.61156308588496,8.33986267094398,7.68947972378178,5.84885101635532,7.70499805300002,5.78484755486327,9.29503506294857,6.87203700496492,4.18196949210065,6.330637303094,7.94011294411612
MAP3K1,7.46236094062987,5.994204869977,3.26792858752157,6.22728793716979,8.41504162663601,8.96169597713343,8.86513747043622,3.20132412035578,3.13914299212771,8.80768110062528,1.12379900258153,3.12643616524797,4.72422901223682,7.32350246916587,7.06476805483819,9.11787458393329,5.76040967079879,3.98865881867864,4.9934302475369,5.08253558490684
