0,1,2,3,4,5,6,7
,,"Deletion
(13077 reads)","Insertion
(33541 reads)",,"Unmodified
(21352 reads)",,"UC(Other)
(1247 reads)"
0,0,13077,33541,0,21352,0,1247
0.0,0.0,18.89275755955907,48.45774881893177,0.0,30.84791308493578,0.0,1.8015805365733852
