A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
MAP3K1,7.84402406786678,6.45925639967725,3.63679453359098,6.8579697284017,9.08562128497693,9.56379101335012,9.50925253908503,3.62906426903774,3.4201696555064,9.53221766530068,1.63446324740022,3.53121353174,5.14240690049897,7.78313998742074,7.72653971393297,9.61541075097166,7.73335903513961,4.30439122748255,5.4507421394527,6.43797430741799
ODZ3,8.93473980791997,9.69999139516326,9.72709256779207,11.2903191438968,11.8951115539598,12.0116178460708,11.7452135546539,4.05292883978011,4.11029629730141,12.2729832572525,4.31188624865919,3.49208509004634,9.63200197919723,10.8462821122458,11.5395088288456,11.2503885958311,8.95346842994465,10.8563170320339,9.64176477190407,9.18917634917737
PCSK91,9.0828170111985,5.82837842317265,6.11100084575024,8.97072742502819,10.2820687779825,10.2755128787476,10.3665779442303,5.9633237068548,7.01982270305219,10.6381777735053,6.59940902138295,6.18672323833789,3.16012725393817,9.16360224572177,9.13154211244809,8.47409550608807,8.45808559351303,6.30023645763293,4.87771709314503,5.02442033261157
PPP1R12C-Exon2,8.67287317476743,10.0875021493237,7.73211568641996,7.04419131550857,9.28677581012597,6.83934439336803,7.12212569619746,10.4507872204692,11.0486919712672,7.52357985123823,10.3062213284973,10.6120287276539,7.71802829570094,8.38500790284919,7.50852396168557,11.6235024991521,8.43588813511642,4.76204450069094,9.60378373324374,10.9337129215372
PTPLB,5.95389655991455,6.48480912235599,5.67688888278523,5.34137948530755,7.13518193045552,7.09377598816838,7.07804610725927,6.88852999814624,7.59295195341634,7.44570340232876,7.4351810755313,7.01175417648388,5.86224859136056,6.22441169612132,5.24593541324818,8.27042322220356,5.9582731298931,4.85337864843367,6.38863464655616,7.6677628078363
RP4-697K147,7.82402197376197,6.03313483165546,5.69975771004586,8.82260748299993,9.78216231280138,9.89095331038756,9.76184825756578,7.76638401980787,9.1614063037023,10.3134931735103,8.59011484753138,8.05242362235342,5.3606948448433,7.59632912880703,8.54138146611185,3.3686155277364,7.79726473662481,8.04249162644247,4.96232871523159,4.88606465952761
TMEM57,6.68267039111191,5.52850452502318,4.90393800173822,6.93688576045125,9.07119163285002,9.30605603560638,9.06482725433942,7.36516958565796,8.04471530945189,9.48072244797407,8.37530408639566,7.34492880286499,7.85893069628621,7.11310592066015,7.59707399160526,5.85829656573627,5.94668140605953,6.20300995227011,7.15841266502072,9.14055015941272
TPH22,8.38917450527612,8.3586174206455,5.50850696528718,6.94765632034221,8.52501804141058,6.03800895087728,6.3413648487611,8.0018134031016,8.44404820988202,5.97438242026475,7.95265032300673,8.05468504420904,6.32832820342348,8.29579635746176,7.35065269942544,10.3919529650818,8.17835079847865,2.28602130191569,7.94205204607333,9.8273041989834
XRCC6,8.00745633082952,5.59648650439717,6.65073212622406,10.0768066947964,10.816636896005,8.7166623410193,8.9848185935098,9.68062937278268,10.2384079450973,9.56808582059839,9.45248260091521,9.57601686098045,4.95075252445383,9.14606687880881,10.2215463388895,8.02588246117095,7.8564275141419,8.5832493501237,3.3392933400684,4.04188725807696
ZNF498,8.51885727677436,5.34716612429953,5.99006185154385,9.85291949339035,10.5394556961036,8.6709137421438,8.89493853699914,8.71765110387221,9.49229805003811,9.2590547537618,8.60605787444862,8.83505549147865,4.36049410100423,8.98923991114337,10.2343837887809,4.72442018303019,8.02648057757114,8.15434403729655,4.6919422281023,3.68879351198461
