0,1,2,3,4,5,6,7
,,"Deletion
(12086 reads)","Insertion
(54199 reads)",,"Unmodified
(28694 reads)",,"UC(Other)
(1091 reads)"
0,0,12086,54199,0,28694,0,1091
0.0,0.0,12.580410117622568,56.41615488706152,0.0,29.86780472572083,0.0,1.1356302695950868
