0,1,2,3,4,5,6,7
,,"Deletion
(20736 reads)","Insertion
(15575 reads)",,"Unmodified
(2593 reads)",,"UC(Other)
(1192 reads)"
0,0,20736,15575,0,2593,0,1192
0.0,0.0,51.71588188347965,38.844273743016764,0.0,6.466979249800479,0.0,2.9728651237031127
