A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,0.588514415833497,2.03199832694434,2.91527988532242,2.83847964983645,4.16696687400357,4.06014458815783,3.67141927002044,1.14858279172608,0.731890143232623,3.60637085387267,0.713839388623567,1.26032990006125,0.680950522662792,3.32539359641212,3.39720626601513,3.03127584974591,1.8813959948429,2.33629148754838,1.22514203711709,0.947278839817747
AR,1.07979847583982,0.881248702710098,2.18196211683912,2.35886476318011,3.23618114351839,3.36254018078755,3.07956256368142,0.683747115339601,1.05941585514179,3.20075074240095,1.26068994591023,0.715405209258974,0.673654531343512,2.51104017012649,2.56063927149798,1.91522152580068,1.30947685560187,1.97270107246825,1.10966638189504,0.930840452618843
ATP5G1,2.8272836286136,1.22204774129671,0.33943182558056,1.14665900135434,2.49568743502985,2.14714532463017,1.59830584827372,2.06738782482375,2.41322531004741,2.55619394655107,2.09284685760823,2.08942564657628,1.8271306919106,1.49216479975101,1.7663504136116,2.24699657862576,2.25012711802522,0.566478218143018,1.46629965195056,2.73746172615309
BRP44,1.63620716451656,1.4171465604246,1.26352555687478,1.77665903054532,3.07838296504756,3.05024078477566,2.60678533054472,1.2189335771029,1.62249651392038,3.28699771185797,1.09487562153862,1.46106769295928,1.07013668512081,2.37686591474703,2.15913084151028,2.6188837716291,2.07670146397343,1.27609573511497,1.12385935691304,1.88616202607925
C16orf93,1.93186433405417,1.6831445400503,1.32849386704964,1.59588894157806,1.06537597072352,2.08252278734007,2.20353785620541,1.47704230163879,2.18731202990718,3.22983443351455,2.2672864484534,1.18343523853713,1.30066095038053,1.22767501094027,1.59060337697386,2.32003446452471,2.29625989675308,1.66035467034449,1.51635191181479,2.25680241965749
C17orf96,2.71760276522905,1.55137530596194,0.65451214924205,1.26943624171222,2.54361003469791,1.09460914374512,1.52190849701845,1.67730669020323,1.99956866570235,1.96193831552711,1.67125712386995,1.7255497122999,1.35520753600953,1.03811988902722,1.56966778127002,2.88964528028937,2.46380087684589,0.626889715534746,1.09337454577333,2.39727335643796
C1orf204,1.80742813835085,1.22143382248636,1.17152385374324,1.55150993496412,2.94525896992292,2.18256471245981,1.50046397305177,0.964680817079665,0.976777014336298,2.39483499324207,0.848455889276786,0.830585629907893,1.06649874075499,1.80186776327872,1.91529170886831,2.60968814510906,1.54628726311332,1.43623869942287,0.733498429138477,1.31631049647282
CD34,2.32200746814028,2.74605402893087,3.86573331732722,3.89646153474006,4.20139924829321,4.63960885431752,4.62298480888047,1.06919026201116,1.22453865628991,4.25216766572762,1.45023687656362,1.23424950704929,2.07711533267485,3.75389945911042,4.20863807958084,3.40201558401922,1.70905188035101,3.8366446728697,2.34447521293466,1.25261693783182
FAM159B,1.94600930297123,1.8950900170814,2.02190521045063,2.77758863871485,3.72563438866237,3.73138820668864,2.55731740934503,1.03733733957135,0.739952569668468,3.20978539359937,1.70727447262161,1.39734359997331,1.60992555971078,2.97110391431161,2.7881861679695,3.55929274110427,2.06677893328877,2.2401345064619,1.44111209831818,1.86986584678362
HBXIP,2.68430608719437,1.48231761608225,0.676321412648342,1.5431408033153,2.70219931001655,1.67049726366786,1.64205301878901,1.59317922299544,1.71064692814482,0.579323471311008,1.61526300679068,1.76226752681714,1.15978775924804,1.39273655878624,1.15838735739585,3.29344646140908,2.23508215869271,0.885437019015688,0.544484124457484,2.32451941346704
