A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,1.8683872050585,2.75292735584036,2.70330301575796,2.72192377113256,4.29821515327243,3.25781138809115,3.23889867000114,1.7391120250939,1.30693705348273,3.6988040510539,1.98083397237794,1.49546381179136,1.33222826584929,3.06087298843621,2.74346980257342,4.05094672663666,2.38805874981718,2.5888548094012,2.21187289954201,2.20213752275783
AR,1.74790081406818,0.894508618103713,1.10235807848738,1.49366037110345,2.75033721830483,2.67920935338594,3.06245655771113,1.06476350689847,2.23626730359882,2.82019009036994,1.50461878075824,1.04129963739238,0.84608522944744,1.86902088900375,1.91781450244745,1.50947798905663,1.23197772760098,0.868103580527645,1.23776531589756,1.27237534763686
ATP5G1,4.42801453885685,2.86646145317229,1.30759687104449,2.51302630326382,3.80404252958655,3.60471854941878,3.1399804443365,3.68941603985206,3.48515576843784,3.46211576174164,3.28834613367226,2.94155298454611,2.84255993733927,2.83371490591898,3.23389205141884,3.98172235421266,3.54634277577409,1.67396413764534,2.53385165897341,3.83553470900512
BRP44,2.73361066796997,1.73508149597727,0.788885132756441,1.73642395308036,2.94763710235096,2.9504961206168,2.40920319886955,1.94661222499019,2.26554194761058,2.33403136267438,1.99316724158952,2.031356454739,1.28993642854596,2.17703398663983,1.76233509124905,3.41391578355492,2.51321093386204,0.771746043770336,1.35103400700739,2.68057659607661
C16orf93,2.95965908110115,2.19677742109973,1.16523243095666,2.44532737933711,2.34310802736195,2.49511718958548,2.80314857806686,2.26601140401772,2.7990509247374,3.08477577967365,2.89631958588928,2.2243093149634,1.64132002597441,1.76185722761876,2.34679670469838,3.66734568000948,3.25636597265577,1.4574256788496,1.77370290031979,3.19004894957117
C17orf96,2.80825436374471,2.32152915736575,1.22257809412631,1.94920008920642,2.72399981540721,1.63457179811724,1.9871905823654,2.1003767704819,2.33511107696119,2.54283663722566,2.03538803814308,2.08857365656921,1.49830711049174,1.84425027915242,1.63623477808719,4.18131330816113,2.96329891690201,1.54303052005619,1.59424672723228,3.15528618062284
C1orf204,2.03297695646257,1.20405085776772,0.779063767793002,1.38660788931474,3.13777646522041,1.82112063436556,1.19827530209692,1.33736637473627,1.29759803081603,2.28399367124747,1.11534072948362,1.17925837147928,1.09406244185843,1.41379521317039,1.83577715903994,2.65811395274084,1.66473546053436,0.86943512218311,0.93742582854397,1.69370605862909
CD34,1.99532994009684,2.61819724684058,3.76683274793309,3.16402904200416,4.05805862036411,3.7922356436067,3.89412289703851,1.34014387033091,1.50923079403105,3.54464970784618,1.15400024731803,1.2734016617832,1.57442063496072,3.42098610514631,4.05570539368649,3.45947569091855,2.10902505448809,3.40934093124633,1.82908719254618,1.34843976453409
FAM159B,4.07058139441122,4.1028131507188,3.55091003002877,6.02866102108524,6.6723423307716,7.11134768745193,5.72959256402662,2.93088275655052,2.02987694039989,5.17682273267056,3.09061728861236,2.62250885548119,3.06337518665629,5.84184684763132,5.50224660474109,6.35080145066692,3.57189977265327,4.14512118983507,2.66848217314824,3.35315233440083
HBXIP,2.85814917269405,1.61801573612537,0.691697890048605,1.32341052972838,2.76848780396763,1.91006790819083,1.74212475447334,1.85614805819762,2.12393885412262,1.42467096338704,1.87366299282043,1.89139675457604,1.31015180054179,1.49824124702237,1.40721246187767,3.32651850606183,2.59685632683132,0.809708805050122,1.01425922036072,2.68325038347142
MAP3K1,1.47355364037816,1.10672781760738,1.14561657826555,1.68234343093409,2.7505198001883,2.18548789457971,2.3041165023465,0.572210280089905,0.76198745434153,2.51483588141999,0.568408411702988,0.405696429350963,0.792199589019403,1.59294855158375,2.27847584869873,1.9128091530671,1.03291151061677,1.09370639161937,0.752673739388361,0.877972780341303
