A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,0.86185713100549,2.05019158499934,2.41178979260474,2.56471252310861,4.70167027035738,3.8137044622447,3.24647092309401,1.19214511400346,0.818577589535032,3.26802785950855,0.907234009592885,1.23812808078551,0.586154703264768,3.37257912153179,2.9474939766496,3.50375865115513,1.98611350049152,2.12304970199453,1.04531608461332,1.22236569805151
AR,1.90544619396541,1.10495968788226,1.38917185243667,1.73876958506538,3.27403876452449,2.97632047676094,3.13721144651235,1.17212999997521,1.68006410625938,2.79713459635596,1.31408462719553,1.01848625097949,1.02514018812244,2.347056468579,2.4797080716673,1.70659407791916,1.40239219985771,1.11768097024087,1.24783989253952,1.27518777254122
ATP5G1,4.6252200172655,2.67076544527937,1.00827550748233,2.4526002854758,3.92637278259779,3.06430369736001,2.94040475462521,3.5573300160969,3.87003514713628,3.18825260454491,3.4300170395163,3.28497167586295,2.84131179097012,2.62807527297051,3.00660993212591,3.95889321236065,3.63620595170289,1.14220316418209,2.45725249102013,3.98714024391243
BRP44,2.73115850660258,1.57820175104324,0.822303491349891,1.92432909767743,3.1012861479905,2.93299108175973,2.4272872419901,2.05801517299945,2.28024322477552,2.47076652435574,1.97955709678934,1.97268164762831,1.43714950827058,2.20262282975817,2.03590277987363,3.14219089670254,2.47570394921082,0.774285860269207,1.28718862442929,2.68262685616225
C16orf93,3.84134774980551,2.2883139874119,1.04738661283022,2.07988472480509,2.85315468441818,2.38556914251722,2.5736896668531,2.68478264967177,3.1483329690329,3.11685974126434,2.95327138757178,2.51908509341115,2.22718072500344,1.95465980364803,2.41611066467724,3.47130866143558,3.19767587724991,1.2911689344798,2.15575558596595,3.46580210389561
C17orf96,3.74513747812675,1.86204949506983,1.61985713191012,2.21620883032873,3.50566209065979,2.48465753646368,2.92810239605432,1.99517228742749,3.01112323759161,3.35515967290856,2.75212634135013,2.15458828408339,2.19920276406466,2.156650120721,1.88959670758613,3.30603465301788,2.49048198927045,1.64056372656389,2.11799676264515,2.85117527156464
C1orf204,3.02087574327927,1.72046074895124,0.764290974972407,1.5387461091713,2.8162249056148,1.5028287034468,1.55449296956554,1.88430743293301,1.9321811122281,1.93490649684929,2.01057702214422,1.6667638601085,1.66647832075156,1.31555975306293,1.87159308444733,2.94455598654157,2.09040060936452,0.935161989922356,1.28988255564327,2.27441783047213
CD34,1.65326876964995,2.03077350870161,2.8163373026503,3.07609940107524,3.55286525442723,3.63446626972875,3.69088950899129,0.700801538191818,0.855613528292086,3.41315053052415,1.02739402816367,0.702708230695283,1.32465613789358,2.89309866434019,3.398308693437,2.77513986174582,1.25979654337032,2.90356616852876,1.54128420461297,0.977111315626223
FAM159B,4.0322105731365,2.61812461326419,1.91511876570537,3.12118088635934,4.04737441580651,3.78513032544151,3.76980286306822,2.21631789998592,1.96495221525825,2.79005581186689,2.75127822063956,1.78376956330631,2.26598314169996,3.2748413169557,2.9443422897785,3.70861124426436,2.30597404618546,2.0262185843096,1.90953995176101,2.72360950421856
HBXIP,2.65964806511816,2.06502030502796,1.40357919047025,2.02506119912664,3.07634708105035,3.50780182015331,3.1521163973916,1.94895298826178,2.51979871475521,4.26702227391637,2.30681784345657,1.95621054498706,1.55513740735994,2.48096680006703,2.56741945413615,3.18894043694348,2.80127554044874,1.42063831411872,1.98998010449211,2.73062283355899
MAP3K1,1.30649853228674,1.05626501856219,1.07366087708382,1.54768558487617,2.8349904414718,2.33166986866047,2.10065696181488,0.574033708003131,0.719387116386897,2.65505262102727,0.375441767221677,0.456966721906496,0.735713944789823,1.74134681646307,2.23164319543965,1.99264663338451,0.983398098213739,1.03221264165289,0.803626019192317,0.832396056793972
ODZ3,2.32636565407711,3.47171463201782,4.63260036969153,4.95761610883397,5.21466777732541,5.55101431740692,5.7181910185618,1.84028362535586,1.59623803352691,5.99319248878229,2.06888453187177,1.2944092825063,2.40693355197265,4.67498546561754,5.50629454341166,3.82875685675916,2.0592530981539,4.7722613445957,2.94844086821633,1.60315687260908
