V1
:10D,89
:10D:mh2,153
:11D,30
:11D:mh1,80
:12D,1
:12D:mh1,83
:12D:mh3,1168
:13D,114
:13D:mh1,290
:14D,211
:14D:mh2,57
:15D,63
:15D:mh1,56
:16D,112
:16D:mh1,670
:16D:mh3,320
:16D:mh5,788
:17D,32
:17D:mh1,35
:17D:mh3,440
:18D,61
:18D:mh2,7
:19D,39
:19D:mh1,11
:1D,444
:1D:mh1,430
:1I:A,118
:1I:R,422
:1I:T,12048
:20D,85
:20D:mh1,71
:20D:mh3,99
:21D,41
:21D:mh1,71
:22D:mh1,50
:23D,2
:23D:mh1,34
:23D:mh2,26
:24D:mh2,71
:25D,1
:25D:mh1,40
:25D:mh2,43
:25D:mh3,63
:26D,50
:28D,1
:28D:mh2,17
:29D:mh1,63
:2D,521
:31D,40
:32D,50
:33D,15
:35D,55
:36D,2
:37D,1
:3D,132
:3D:mh1,302
:45D,17
:47D,39
:4D,33
:4D:mh1,487
:4D:mh3,295
:50D,22
:53D,2
:5D,191
:5D:mh1,190
:6D,512
:7D,331
:7D:mh3,170
:8D,71
:8D:mh1,954
:9D,93
:9D:mh1,24
:9D:mh2,20
:9D:mh3,1019
