0,1,2,3,4,5,6,7
,,"Deletion
(4673 reads)","Insertion
(5960 reads)","Frequent Substitution
(60 reads)","Unmodified
(27908 reads)",,"UC(Other)
(256 reads)"
0,0,4673,5960,60,27908,0,256
0.0,0.0,12.026147154952776,15.3382916848959,0.15441233239828087,71.82232287618704,0.0,0.6588259515659984
