Iteration	Y	var_1	var_2
1.0	0.09584268357937459	0.5488135039273248	0.978618342232764
2.0	0.09584268357937459	0.7151893663724195	0.7991585642167236
3.0	0.09584268357937459	0.6027633760716439	0.46147936225293185
4.0	0.09584268357937459	0.5448831829968969	0.7805291762864555
5.0	0.09584268357937459	0.4236547993389047	0.11827442586893322
6.0	0.09584268357937459	0.6458941130666561	0.6399210213275238
7.0	0.09584268357937459	0.4375872112626925	0.1433532874090464
8.0	0.19095583070001743	0.8917730007820798	0.9446689170495839
9.0	0.09584268357937459	0.9636627605010293	0.5218483217500717
10.0	0.09584268357937459	0.3834415188257777	0.4146619399905236
11.0	0.09584268357937459	0.7917250380826646	0.26455561210462697
12.0	0.09584268357937459	0.5288949197529045	0.7742336894342167
13.0	0.09584268357937459	0.5680445610939323	0.45615033221654855
14.0	0.09584268357937459	0.925596638292661	0.5684339488686485
15.0	0.09584268357937459	0.07103605819788694	0.018789800436355142
16.0	0.09584268357937459	0.08712929970154071	0.6176354970758771
17.0	0.09584268357937459	0.02021839744032572	0.6120957227224214
18.0	0.09584268357937459	0.832619845547938	0.6169339968747569
19.0	0.11168892795301144	0.7781567509498505	0.9437480785146242
20.0	0.09584268357937459	0.8700121482468192	0.6818202991034834
21.0	0.11168892795301144	0.6732816084257285	0.9392262670924983
22.0	0.09584268357937459	0.4326852237863802	0.9527249270616595
23.0	0.09584268357937459	0.6157575176029837	0.2944928439929602
24.0	0.09584268357937459	0.7954337954766524	0.419503448430643
25.0	0.09584268357937459	0.4534901035785854	0.5855418171032081
26.0	0.09584268357937459	0.2809031403985295	0.5493867362516287
27.0	0.09584268357937459	0.9380919992977345	0.3448291868978188
28.0	0.09584268357937459	0.1350026960259031	0.4581255326424463
29.0	0.09584268357937459	0.29864623668803514	0.2508411235271979
30.0	0.09584268357937459	0.22347263273336876	0.09674166030304157
31.0	0.09584268357937459	0.11994125683711333	0.22094721355632863
32.0	0.09584268357937459	0.24144489167033978	0.3791757728116302
33.0	0.09584268357937459	0.32001456243096504	0.7211918429699199
34.0	0.09584268357937459	0.6343754098619627	0.12555232082917042
35.0	0.09584268357937459	0.0	0.3588642352753296
36.0	0.09584268357937459	0.0	0.15079546682108413
37.0	0.09584268357937459	0.15613311815071262	0.7800772167107556
38.0	0.09584268357937459	1.0	0.0
39.0	0.09584268357937459	0.9282182519583251	0.15418281455222207
40.0	0.09584268357937459	0.0	1.0
41.0	0.09584268357937459	0.7607158529381808	0.5584946033966275
42.0	0.09584268357937459	0.24616220129382568	1.0
43.0	0.09584268357937459	0.7077068392063628	0.0
44.0	0.09584268357937459	0.775746725547405	0.5506627015053949
45.0	0.09584268357937459	0.6558930152678524	0.6794460157718771
46.0	0.09584268357937459	0.0	0.8187608980287205
47.0	0.09584268357937459	0.8543151375762186	0.0
48.0	0.09584268357937459	0.5325466864714851	0.0
49.0	0.09584268357937459	0.8519491132472092	0.4954613622861383
50.0	0.09584268357937459	0.6235849939627387	0.745420146014362
51.0	0.09584268357937459	0.2985056536250742	0.0
52.0	0.09584268357937459	1.0	0.3221707736815975
53.0	0.09584268357937459	0.7892006130839415	0.5779926030095978
54.0	0.09584268357937459	0.8717798133380488	0.49318386176298223
55.0	0.09584268357937459	0.1212926476049076	0.9331969980415493
56.0	0.09584268357937459	0.4905102314229771	1.0
57.0	0.09584268357937459	0.2942511972473976	0.8640199793927857
58.0	0.09584268357937459	0.7818987752970864	0.12154865828019816
59.0	0.09584268357937459	0.4682964354880477	0.3029634799123511
60.0	0.09584268357937459	0.0	0.4877919803598415
61.0	0.09584268357937459	0.7644320130921324	0.7104899514593577
62.0	0.09584268357937459	0.4801955216246504	0.881124164703181
63.0	0.09584268357937459	0.7233180083236279	0.6779508266568423
64.0	0.09584268357937459	0.0	0.0
65.0	0.09584268357937459	1.0	0.12328230359890385
66.0	0.09584268357937459	0.21595874835930695	0.6606059287060195
67.0	0.09584268357937459	0.18338606066838967	0.0
68.0	0.09584268357937459	0.0	0.7160781043643613
69.0	0.09584268357937459	0.11865802331170394	0.3390462752314836
70.0	0.09584268357937459	0.4202553140892022	0.0
71.0	0.09584268357937459	0.12349047874136776	1.0
72.0	0.09584268357937459	0.0	0.2536127008660127
73.0	0.09584268357937459	1.0	0.4220612710751622
74.0	0.09584268357937459	0.5500828425534572	0.20078581108839952
75.0	0.09584268357937459	0.6942393720313531	0.21484414339135788
76.0	0.09584268357937459	0.35358989450735206	0.6225258364910007
77.0	0.09584268357937459	0.21471793259802308	0.9184228170284623
78.0	0.09584268357937459	0.5053881234166628	0.9537652388755353
79.0	0.09584268357937459	0.3888926863114148	0.871573162322684
80.0	0.09584268357937459	1.0	0.21970546267548052
81.0	0.09584268357937459	0.3993399714654637	0.510836291948029
82.0	0.09584268357937459	0.7005325500738959	0.35780288122435877
83.0	0.09584268357937459	0.32526131042755785	0.14749064623242633
84.0	0.09584268357937459	0.0	0.9198140183320415
85.0	0.09584268357937459	0.9281415981161569	0.0503764494427665
86.0	0.09584268357937459	0.5574990012247333	0.5535938475222765
87.0	0.09584268357937459	0.5338809759565464	1.0
88.0	0.09584268357937459	0.3448047890603075	1.0
89.0	0.09584268357937459	0.10573673557347896	0.11334026589339688
90.0	0.09584268357937459	0.5275828631851274	0.08531535668732933
91.0	0.09584268357937459	0.0733713353665292	0.744319207526863
92.0	0.09584268357937459	0.5374730753135919	0.6753504486827979
93.0	0.09584268357937459	0.21271601910687532	0.22091843426130942
94.0	0.09584268357937459	0.7522540381378333	0.7794986192959534
95.0	0.09584268357937459	0.8500906177315869	0.6603580761343466
96.0	0.09584268357937459	0.42410087309977984	0.7286159439905516
97.0	0.09584268357937459	0.175637852239931	0.5516912403551355
98.0	0.09584268357937459	0.6213135061458711	0.0
99.0	0.09584268357937459	0.47870025964067126	0.406410725704027
100.0	0.09584268357937459	0.31381287126121377	0.9430957329023494
101.0	0.09584268357937459	0.0	0.0656741412988024
102.0	0.09584268357937459	0.8926698307909727	0.2499488694453393
103.0	0.09584268357937459	0.3719668828955562	0.31147285723506885
104.0	0.09584268357937459	0.06883680608972093	0.518389406240515
105.0	0.09584268357937459	0.70694718379519	0.47007464506657776
106.0	0.09584268357937459	0.0783489316393225	0.8505277963770406
107.0	0.09584268357937459	0.27738369694595455	0.45967034883936414
108.0	0.09584268357937459	0.9431909873906699	0.45325685450503084
109.0	0.09584268357937459	0.7063361321273864	0.06827527702116064
110.0	0.09584268357937459	0.8305224316199556	0.06187514377553502
111.0	0.09584268357937459	0.054351233477557416	0.4151083486716805
112.0	0.09584268357937459	0.24554079433296508	0.7774353956648599
113.0	0.09584268357937459	0.34145608663061555	0.05881717263686886
114.0	0.09584268357937459	0.5657506585017358	0.3635035833322023
115.0	0.09584268357937459	0.40031821294240705	0.2260574411533825
116.0	0.09584268357937459	0.7073982411169625	0.7487019960460358
117.0	0.09584268357937459	0.8397831821927956	0.3390764817816391
118.0	0.09584268357937459	0.05226023653519904	0.9791391478026626
119.0	0.09584268357937459	0.659273302330572	0.547568476105436
120.0	0.09584268357937459	0.05447359058898932	0.29131994102104025
