0,1,2,3,4,5,6,7
,,"Deletion
(27347 reads)","Insertion
(7699 reads)",,"Unmodified
(3769 reads)",,"UC(Other)
(486 reads)"
0,0,27347,7699,0,3769,0,486
0.0,0.0,69.58347115849469,19.5898323197883,0.0,9.590086766240045,0.0,1.23660975547696
