0,1,2,3,4,5,6,7
,,"Deletion
(19390 reads)","Insertion
(13121 reads)",,"Unmodified
(14815 reads)",,"UC(Other)
(2677 reads)"
0,0,19390,13121,0,14815,0,2677
0.0,0.0,38.77767333959962,26.240425574465533,0.0,29.6282223066616,0.0,5.353678779273244
