0,1,2,3,4,5,6,7
,,"Deletion
(1838 reads)","Insertion
(1061 reads)",,"Unmodified
(1237 reads)",,"UC(Other)
(2200 reads)"
0,0,1838,1061,0,1237,0,2200
0.0,0.0,29.00883838383838,16.74558080808081,0.0,19.523358585858585,0.0,34.72222222222222
