0,1,2,3,4,5,6,7
,,"Deletion
(892 reads)","Insertion
(211 reads)",,"Unmodified
(584 reads)",,"UC(Other)
(399 reads)"
0,0,892,211,0,584,0,399
0.0,0.0,42.761265580057525,10.115052732502397,0.0,27.996164908916587,0.0,19.12751677852349
