0,1,2,3,4,5,6,7
,,"Deletion
(2293 reads)","Insertion
(269 reads)",,"Unmodified
(25372 reads)",,"UC(Other)
(295 reads)"
0,0,2293,269,0,25372,0,295
0.0,0.0,8.122852385844343,0.9529207552516915,0.0,89.8792022388324,0.0,1.0450246200715576
