0,1,2,3,4,5,6,7
,,"Deletion
(4088 reads)","Insertion
(6729 reads)","Frequent Substitution
(14 reads)","Unmodified
(1051 reads)",,"UC(Other)
(244 reads)"
0,0,4088,6729,14,1051,0,244
0.0,0.0,33.71268349002144,55.49233052944087,0.11545439551377205,8.667326406069604,0.0,2.012205178954313
