V1
:10D,671
:10D:mh3,464
:11D,487
:11D:mh2,117
:11D:mh3,186
:12D,264
:12D:mh2,1041
:13D,124
:13D:mh1,29
:14D,312
:14D:mh1,2
:14D:mh2,11
:15D,137
:15D:mh2,133
:16D,1
:16D:mh1,1
:17D:mh1,2
:19D:mh1,40
:1D,132
:1D:mh1,3388
:1I:A,8
:1I:C,16018
:1I:T,1
:1I:W,769
:1I:Y,4
:20D:mh1,100
:21D:mh1,83
:22D:mh2,2
:23D,2
:23D:mh1,25
:24D,1
:25D:mh1,3
:28D:mh2,1
:2D:mh1,999
:30D:mh2,209
:35D,44
:39D,56
:39D:mh1,81
:3D,617
:3D:mh2,50
:4D,104
:4D:mh2,98
:52D,67
:57D,55
:5D:mh1,281
:6D,1
:6D:mh1,125
:6D:mh2,101
:7D,54
:7D:mh2,570
:8D,443
:8D:mh2,26
:9D,565
:9D:mh1,443
:9D:mh2,262
:9D:mh4,1475
