0,1,2,3,4,5,6,7
,,"Deletion
(187 reads)","Insertion
(276 reads)",,"Unmodified
(22028 reads)",,"UC(Other)
(56 reads)"
0,0,187,276,0,22028,0,56
0.0,0.0,0.8293786313034993,1.2241096376458067,0.0,97.6981416596443,0.0,0.24837007140639553
