A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,3.94956706981028,9.60629514475473,8.92872660634749,9.0043165401107,9.72538001219993,9.64639296367073,9.34614350605293,8.43401429633229,8.43781317681359,10.0444283263509,8.14776647276797,8.43997627525265,9.27129343502574,8.77011123083055,8.89081990192723,11.0066899783565,6.27826758660802,7.98230747036293,9.23373221229881,9.31332595157935
AR,7.85132413405214,5.36141853934163,6.72974852796581,8.54195727071944,9.33666221713194,9.76881385295465,9.1891940298527,8.39931749970066,9.14820234535457,9.61237730093337,8.38227242811582,8.65207852721221,5.8894051657966,8.6536501761496,9.04046133087927,7.75037228089504,8.12107447414776,8.26236885473233,5.76960564494821,5.34883427108446
ATP5G1,6.92786331832224,6.74533288499632,5.06879672533181,7.38249516002327,7.90001813797204,8.30335516060349,7.86483699449776,6.39879745089389,6.76730537317057,8.55644346998685,6.23654799456107,6.48275052830466,6.39222851519028,7.42311747305858,7.69979686550588,7.7037343009495,6.59874909773699,6.83282368748552,6.10271588602702,6.512091782539
BRP44,6.84055743193526,6.38070115474106,7.17773114060081,6.54083129153438,7.95679805517199,7.96777761508401,7.52366936181591,8.10044917010626,8.44675654856296,7.9904798871217,8.13791414873779,8.3533540638968,7.132448873541,7.66675757808309,6.76652515919497,8.7286403934591,6.91824243945421,5.60080803190871,7.70991732206584,8.3622677603208
C16orf93,8.47611895210762,6.10591550502654,7.45691457768221,8.02131267095728,9.4361288088816,9.00569870580053,9.22877020372817,7.60824646329793,8.82388760235708,9.34871557478612,8.71535330373437,8.86844600873831,6.92659850588346,8.8683907867047,8.44481786405341,8.60102877495209,8.94694829126528,8.0667307085623,6.65154719299187,6.51466866146838
C17orf96,7.18450220654942,7.99157271575113,8.0978195635058,7.42211423051748,8.99901547947378,7.8547824514591,8.14606228609486,8.78849520607855,9.21756437986273,9.23236534280696,9.0902571314588,9.560500883792,6.06964572725063,8.83261680011662,7.80865242308097,8.9086497203625,7.61923023875284,6.38628198831,7.32819146793625,6.82772483255971
C1orf204,6.35535401695575,7.49397515364386,7.59319171470834,7.57352956233234,8.18472665150065,8.35840647634638,6.74960109257674,5.31374519161305,5.2160266454195,8.51336413367725,5.3601964542817,5.3224305908804,5.76535558903581,8.31008714789462,8.05448463718928,8.81702334490375,6.36033627215029,6.19089869233747,6.9635093298305,6.82771056341187
CD34,8.96593985933209,8.44838046846061,8.30406971614578,9.69510767938797,11.2306159965552,10.9730853497131,11.1139670846613,2.93829998011806,4.0878954358131,11.4633607946487,4.29961174598329,4.21062616441087,9.69392583499414,10.3160062385489,10.5600326639235,11.1524322291673,8.96716420441464,10.0478778606522,9.2654817018206,9.71936530710901
FAM159B,8.09233991984077,8.55111996635863,7.69192557932701,8.96263150734384,10.123002549416,9.69539012362687,9.36958329572439,5.43577827961883,3.94818695068759,9.91869354288976,5.40830490376207,5.78106598122237,8.21478794470895,9.04831514284041,8.80347192809001,9.71458634524774,8.58339149006324,8.57633408857527,7.9781635442889,8.60663799678619
HBXIP,7.00075094528462,7.98573921501997,8.03407483611706,7.79115602378813,8.70455501143235,4.96729643433135,5.19298077549628,6.47033620897682,6.67513681703552,2.19414190054747,6.58734455207059,6.59710447007921,6.64961402029116,8.61389806278514,7.91504898376437,9.17058021369188,7.35241098518532,6.32683874273599,7.8026245354853,7.62157762023105
